"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RTYP2BBH","journalArticle","2023","Rezazadeh, Amin; Khanghah, Ali Samady; Mousazadeh, Siamak; Noori, Farzad","Removing 216 sharp metal foreign objects from the digestive tract of a 30-year-old male: case report.","Annals of medicine and surgery (2012)","","2049-0801","10.1097/MS9.0000000000000377","","INTRODUCTION AND IMPORTANCE: Foreign body (FB) ingestion and its complications are abundant in emergency departments. This potentially severe problem had a peak  incidence in children aged 6 months to 6 years. Intentional adult cases are  voluntary and more common in prisoners and people with psychiatric problems.  However, most patients (90%) remain asymptomatic, and these pass through the body  spontaneously. CASE PRESENTATION: The authors report a case of surgically  removing plenteous sharp-pointed metallic foreign bodies ingested by a young male  deaf-mute bipolar schizoaffective patient from his stomach, intestine, and  rectum. Furthermore, the authors have reviewed the available literature for  similar cases. CLINICAL DISCUSSION: Less than 1% of patients need surgical  removal, 10-20% need to be taken out endoscopically, and the remaining pass  spontaneously. Plain radiography is the most available imaging modality detecting  the number, material, and estimated place of the alimentary canal trapped.  CONCLUSION: For the risk of perforation, migration, and peritonitis, surgery is  indicated in such situations.","2023-09","2024-12-18 04:02:31","2024-12-18 04:02:31","","4553-4560","","9","85","","Ann Med Surg (Lond)","","","","","","","","eng","Copyright © 2023 The Author(s). Published by Wolters Kluwer Health, Inc.","","","","","","Place: England PMID: 37663736  PMCID: PMC10473348","","","","laparotomy; case report; foreign bodies; bezoars; bipolar schizoaffective disorder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H8H68Z9K","journalArticle","2022","Donner, Julia R.; Ding, Ann; Herzlinger, Michael; Subedi, Shova; Alverson, Brian","Pen Foreign Body Ingestion Mimicking Crohn's Disease in a Pediatric Patient.","Rhode Island medical journal (2013)","","2327-2228","","","Foreign body ingestion is common in pediatrics, particularly in children with psychiatric illness. Foreign bodies present for extended periods of time can  trigger a local inflammatory reaction causing weight loss, abdominal pain, and  elevated inflammatory markers, mimicking inflammatory bowel disease (IBD). We  report a case of intentional pen ingestion in a 13-year-old, whose clinical  presentation with elevated inflammatory markers and terminal ileitis suggested on  imaging was initially suspicious for Crohn's disease but was found on colonoscopy  to be due to foreign body reaction from ingestion of a pen.","2022-05-02","2024-12-18 04:02:31","2024-12-18 04:02:31","","41-43","","4","105","","R I Med J (2013)","","","","","","","","eng","","","","","","","Place: United States PMID: 35476735","","","","Humans; Adolescent; Child; pediatrics; endoscopy; Eating; *Pediatrics; Abdominal Pain/etiology; foreign body ingestion; *Foreign Bodies/diagnostic imaging; *Crohn Disease/diagnosis; chronic inflammation; foreign body reaction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TGT8XN63","journalArticle","2021","De Luca, Luca; Maltoni, Stefania","Is naso-pharyngeal swab always safe for SARS-CoV-2 testing? An unusual, accidental foreign body swallowing.","Clinical journal of gastroenterology","","1865-7265 1865-7257","10.1007/s12328-020-01236-y","","Long and sharp objects can be foreign body intentionally or accidentally ingested. Timing of endoscopy relies on foreign body shape and size, localization  in gastrointestinal tract, patient's clinical conditions, occurrence of symptoms,  or onset of complications. We present a case of a 47-year-old male with no known  comorbidity, who accidentally swallowed a portion of a naso-pharyngeal swab  half-broken during the second diagnostic test for SARS-CoV-2. The intact swab had  a total length of 15 cm and was made of wood. The patient was asymptomatic,  laboratory tests were normal, and neck-chest-abdominal X-ray and CT scan were  negative for major complications. Upper gastrointestinal endoscopy was promptly  performed to prevent the long sharp swab from crossing the pylorus leading to  serious complications and, therefore, risk surgical intervention. The patient was  intubated and the procedure was carried out under general anesthesia. In the  gastric body, broken naso-pharyngeal swab was detected among the food debris, and  using a latex rubber hood, the 7.5 cm foreign body was removed with a retrieval  alligator-tooth forceps. Our hospital is located in a high-risk area of COVID-19  outbreak where many naso-pharyngeal swabs are performed, and to our knowledge,  this is the first report of swab ingestion during SARS-CoV-2 test.","2021-02","2024-12-18 04:02:31","2024-12-18 04:02:31","","44-47","","1","14","","Clin J Gastroenterol","","","","","","","","eng","","","","","","","Place: Japan PMID: 32951147  PMCID: PMC7502028","","","","Humans; Male; Middle Aged; Treatment Outcome; Foreign body; Deglutition; *Foreign Bodies/diagnostic imaging/etiology/surgery; *COVID-19 Testing/instrumentation/methods; *COVID-19/diagnosis/epidemiology/prevention & control; *Specimen Handling/adverse effects/instrumentation/methods; Diagnostic Equipment/adverse effects; Gastroscopy/*methods; Naso-pharyngeal swab; SARS-CoV-2 test; SARS-CoV-2/isolation & purification; Upper GI endoscopy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IE8ARMNG","journalArticle","2015","Wnęk, Bartosz; Łożyńska-Nelke, Aleksandra; Karoń, Jacek","Foreign body in the gastrointestinal tract leading to small bowel obstruction--case report and literature review.","Polski przeglad chirurgiczny","","2299-2847 0032-373X","10.1515/pjs-2015-0006","","The presence of a foreign body in the gastrointestinal tract constitutes a common pathology, considering surgical clinical practice. The management of the  ingestion of a foreign body depends on many factors. The study presented a case  of a 33-year-old female patient subjected to surgical treatment, due to  deliberate swallowing of a balloon. The above-mentioned was the amateur  equivalent of intragastric balloon insertion, inducing weight loss. This is a  rare cause of a foreign body ingestion, seldomly found in literature data. The  patient reported to the Emergency Department on the second day after ingestion  with symptoms of mechanical subobstruction, and after initial diagnostics, was  qualified for surgery. The postoperative period proved uneventful. The study  illustrated the often unfavourable access to false data on the internet, which  may stimulate towards the above-mentioned behaviour.","2015-03-01","2024-12-18 04:02:31","2024-12-18 04:02:31","","594-597","","12","86","","Pol Przegl Chir","","","","","","","","eng","","","","","","","Place: Poland PMID: 25803059","","","","Humans; Adult; Female; Treatment Outcome; Foreign Bodies/*complications; Intestinal Obstruction/*etiology/*surgery; *Weight Loss; Gastrointestinal Tract/*injuries; Poland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3BQUR957","journalArticle","2019","Li, Chi; Yong, Chee-Chien; Encarnacion, Domelle Dave","Duodenal perforation nine months after accidental foreign body ingestion, a case report.","BMC surgery","","1471-2482","10.1186/s12893-019-0594-5","","BACKGROUND: Foreign body ingestion is a scenario occasionally encountered in the emergency room. Pediatric and psychiatric patients are the two most common  populations suffering from accidental or in some cases intentional ingestion of  foreign bodies. Commonly, majority of cases require no specific treatment and the  swallowed objects pass through the digestive tract spontaneously without causing  any significant complications. Less than 1% of the cases complicates with  gastrointestinal tract perforation, which are often caused by sharp objects,  which warrants surgical intervention. The average time from foreign body  ingestion to development of perforation was noted at 10.4 days in previous  reports. These cases often present in rapidly progressing peritonitis and are  subsequently managed by emergent laparotomy. In this case report, we describe an  accidental chopstick ingestion of a patient who initially was misdiagnosed and  remained asymptomatic for nine months, then presented with acute abdomen. CASE  PRESENTATION: A 27-year-old man accidentally ingested a wooden chopstick and  sought consult at a clinic. Negative abdominal plain film misled the physician to  believe ingested chopstick was digested into fragments and passed out unnoticed.  The patient presented acute abdomen caused by duodenal perforation nine months  later and was subsequently treated with emergency laparotomy with primary  duodenorrhaphy. CONCLUSIONS: Negative plain films are not sufficient to conclude  a conservative treatment in foreign body ingestion. Computed tomography scan or  endoscopic examinations should be done to rule out retained foreign body within  gastrointestinal tract.","2019-09-10","2024-12-18 04:02:31","2024-12-18 04:02:31","","132","","1","19","","BMC Surg","","","","","","","","eng","","","","","","","Place: England PMID: 31500608  PMCID: PMC6734462","","","","Humans; Adult; Male; Emergency Service, Hospital; Radiography; Foreign body; Abdomen, Acute/*etiology/surgery; Digestive System Surgical Procedures/methods; Duodenum; Endoscopy/methods; Foreign Bodies/*complications; Intestinal Perforation/*surgery; Laparotomy/*methods; Perforation; Tomography, X-Ray Computed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P7WWDZ68","journalArticle","2024","Farhadi, Farbod; Mohtadi, Ahmadreza; Pakmehr, Mostafa; Ghaedamini, Hossein; Shafieian, Fatemeh; Aminifar, Seyed Abolfazl","This is a successful removal of more than 450 pieces of metal objects from a patient's stomach: a case report.","Journal of medical case reports","","1752-1947","10.1186/s13256-024-04672-3","","BACKGROUND: Ingestion of foreign bodies may be seen unconsciously or intentionally in patients with mental health problems. Most cases pass through  the esophagus slowly; however, in some cases, the tumor may be located in  narrower areas of the digestive tract that require endoscopic or surgical  intervention. This study describes a rare case of successful removal of more than  450 pieces of metal objects from the stomach of a 36-year-old man via ingestion  of foreign bodies at Imam Khomeini Hospital in Ahvaz. CASE PRESENTATION: A  36-year-old male patient (Aryan race) presented with complaints of chronic  abdominal pain, frequent vomiting, and intolerance to liquids and food. The  patient's companions mentioned a history of gradual ingestion of small metal  objects 3 months prior. The patient was conscious and had stable vital signs. In  the patient's X-ray and endoscopy, multiple metal objects inside the patient's  stomach were observed, causing gastric outlet obstruction. The patient underwent  gastrostomy surgery, and 452 screws, nuts, keys, stones, and other metal parts  weighing 2900 g were removed from the stomach. Five days after the operation, the  patient was transferred to the psychiatric service in good general condition and  was diagnosed with psychosis, and her condition returned to normal at follow-up.  CONCLUSION: Successful removal of this foreign body is rare. In chronic abdominal  pain, especially in the context of psychiatric disorders, attention should be  given to the ingestion of foreign bodies. In swallowing large amounts of sharp  and metallic foreign objects, surgical intervention is necessary, especially in  cases of obstruction, and saves the patient's life.","2024-08-16","2024-12-18 04:02:31","2024-12-18 04:02:31","","381","","1","18","","J Med Case Rep","","","","","","","","eng","© 2024. The Author(s).","","","","","","Place: England PMID: 39148113  PMCID: PMC11328415","","","","Humans; Adult; Male; Treatment Outcome; Iran; Foreign body ingestion; Metals; *Stomach/surgery; *Foreign Bodies/surgery; *Abdominal Pain/etiology; Gastric outlet obstruction; Gastric Outlet Obstruction/surgery/etiology; Gastrostomy; Gastrotomy; Vomiting/etiology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AXF394V6","journalArticle","2023","Lee, Jason J.; Rugg, Amanda L.; Wu, Crystal K.; Hamblin, Garrett J.; Larson, Michael C.","Ultrasound evaluation of intraluminal magnets in an ex vivo model.","Emergency radiology","","1438-1435 1070-3004","10.1007/s10140-023-02160-7","","PURPOSE: The management of foreign body ingestion proves to be a challenge. Magnets pose a unique set of risks when ingested due to their attractive forces  and subsequent risk of adherence, pressure necrosis, and perforation  complications. Radiographs only provide a limited snapshot in the setting of  multiple magnet ingestion when the risk of complication is highest. We  hypothesize that abdominal ultrasound (US) has the potential to supplement  radiographs in assessing ingested magnets by determining the presence of bowel  loop entrapment and of any extraluminal fluid. METHODS: We recreated various  scenarios of magnet configurations using animal cadaveric bowel models. X-ray and  US images were obtained in various bowel-magnet orientations. RESULTS: We  identified several key US features to suggest bowel wall tethering. These include  direct visualization of bowel wall entrapment between magnets (what we term the  ""dangerous V sign""), anti-dependent positions of the magnets, and inability to  separate loops of bowel with compression. CONCLUSION: These findings could  potentially provide valuable information when directing the urgency of  intervention in foreign body ingestion. Ultrasound may supplement and improve the  current guidelines in management of magnet ingestion.","2023-10","2024-12-18 04:02:31","2024-12-18 04:02:31","","589-596","","5","30","","Emerg Radiol","","","","","","","","eng","© 2023. The Author(s).","","","","","","Place: United States PMID: 37481679  PMCID: PMC10522730","","","","Humans; Animals; Ultrasound; Risk stratification; Ultrasonography; Radiography; Foreign body; *Magnets; Magnet ingestion; GI imaging","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MKRVM85E","journalArticle","2020","El-Abbassy, Islam; Perakath, Benjamin","The mule who took us for a ride.","The New Zealand medical journal","","1175-8716 0028-8446","","","Foreign body ingestion is not uncommon in patients with mental disorders, alcohol intoxication and for purposes of drug trafficking. Small objects pass  spontaneously; however, larger ones may get stuck in the oesophagus, stomach or  at narrow areas of the bowel. 'Body packers' is a term used to describe persons  who swallow or insert drug-filled packets into a body cavity. They are also  called 'swallowers', 'internal carriers', 'couriers' or 'mules'. We report a  37-year-old previous drug abuser who presented with dysphagia. Upper GI endoscopy  showed an oblong foreign body covered in plastic in the lower oesophagus. This  could not be extracted and hence was pushed into the stomach. Three weeks later,  he presented with bowel obstruction that was shown on abdominal radiograph and  confirmed by CT indicating multiple dilated small bowel loops with a transition  point in the terminal ileum where the ingested package was identified. The  package was then removed through a longitudinal enterotomy. Ingested foreign  bodies causing dysphagia should ideally be extracted endoscopically. If not  possible, then a watch-and-wait policy may be justified. While most ingested  objects pass spontaneously, unusual and larger ones may require surgical  extraction. The contents, nature and reason for ingesting this strange object  remain a mystery. With history of drug abuse and the consistent denial of  knowingly swallowing that object, we can only conclude that the patient was  trying to transport an illicit drug in the packet.","2020-09-04","2024-12-18 04:02:31","2024-12-18 04:02:31","","102-105","","1521","133","","N Z Med J","","","","","","","","eng","","","","","","","Place: New Zealand PMID: 32994641","","","","Humans; Adult; Male; Laparotomy; *Foreign Bodies/complications/diagnostic imaging/surgery; Tomography, X-Ray Computed; Deglutition Disorders/etiology; *Intestinal Obstruction/diagnostic imaging/etiology/surgery; Ileum/diagnostic imaging/surgery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DBA86KYI","journalArticle","2018","Rosenfeld, Eric H.; Sola, Richard Jr; Yu, Yangyang; St Peter, Shawn D.; Shah, Sohail R.","Battery ingestions in children: Variations in care and development of a clinical algorithm.","Journal of pediatric surgery","","1531-5037 0022-3468","10.1016/j.jpedsurg.2018.01.017","","PURPOSE: To review current management and outcomes of ingested batteries and develop a clinical management algorithm. METHODS: Children <18years old who  ingested a battery between 1/2011 and 9/2016 at two tertiary care children's  hospitals were reviewed. Demographics, imaging, management and outcomes were  analyzed using descriptive statistics, Chi-square and Wilcoxon Rank-sum tests.  RESULTS: There were 180 battery ingestions. The median age was 3.9 (range 0.7-18)  years, with 78 (43%) males. The most common symptoms were abdominal pain (17%)  and nausea/vomiting (14%). Diagnosis was confirmed with plain radiographs in 170  (94%) patients. Locations on imaging were: stomach (37%), small bowel (24%),  esophagus (18%), colon (11%), and non-specific location past the gastroesophageal  junction (9%). Treatment was dictated by five different subspecialties including  surgery (35%), gastroenterology (25%), emergency medicine (19%), primary  care/emergency with a consulting service (13%), and otolaryngology (8%). All  esophageal batteries (n=33) had an intervention. Interventions included  fluoroscopic balloon extraction (6 attempted, 33% retrieval rate), rigid  esophagoscopy (26 attempted, 96% retrieval rate), and EGD (6 attempted, 83%  retrieval rate). For batteries distal to the gastroesophageal junction 16 (11%)  patients had an intervention. Interventions included EGD (13 patients, 69%  retrieval), colonoscopy (1 patient, successful retrieval), and abdominal surgery  in two patients. CONCLUSION: Isolated batteries that pass the gastroesophageal  junction rarely require intervention and can be managed conservatively. Given the  variability in managing these patients, we developed an evidence based algorithm.  LEVEL OF EVIDENCE: Level 2. STUDY TYPE: Retrospective Study.","2018-08","2024-12-18 04:02:31","2024-12-18 04:02:31","","1537-1541","","8","53","","J Pediatr Surg","","","","","","","","eng","Copyright © 2018 Elsevier Inc. All rights reserved.","","","","","","Place: United States PMID: 29486889","","","","Humans; Retrospective Studies; Female; Male; Algorithms; Adolescent; Child; Child, Preschool; Infant; Foreign body ingestion; Foreign Bodies/*epidemiology/surgery; Electric Power Supplies/*adverse effects; battery ingestion; Endoscopy, Gastrointestinal/statistics & numerical data; Gastrointestinal Tract/*injuries/surgery; Laparotomy/statistics & numerical data; standardized protocols","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ARX7L85","journalArticle","1999","Cheng, W.; Tam, P. K.","Foreign-body ingestion in children: experience with 1,265 cases.","Journal of pediatric surgery","","0022-3468","10.1016/s0022-3468(99)90106-9","","BACKGROUND/PURPOSE: This study aims to elucidate the clinical presentation, the effectiveness of investigations, and treatment of foreign body ingestion in  children and to formulate an algorithm of management. METHODS: The records of  children admitted to a single institution who had a history of foreign body  ingestion over 33 years were reviewed. Symptoms, radiological findings, and  endoscopic findings were assessed. RESULTS: Foreign bodies were detected in 552  (43%) of the 1,265 children admitted. The age of the children ranged from 6  months to 16 years (mean, 5.2 years). The preschool toddlers (mean age, 3.8  years) were most prone to ingest inanimate objects. The most common objects were  coins (49%) and nonmetallic sharp objects (NMSO; 31%). Although x-rays could  detect all the metallic objects and 86% of glass objects, the sensitivity of fish  bone detection is only 26%. Absence of symptoms was common (50% in metallic group  and 29% in NMSO group). Forty-one percent of coins and 95% of NMSO were lodged at  sites suitable for removal by direct laryngoscopy alone with success rates of 86%  and 77%, respectively. There were 3 disease-related complications and 1  mortality. Two of these children were mentally retarded and presented late.  CONCLUSIONS: Efforts for prevention of ingestion of inanimate foreign body should  focus on the preschool toddler group. Particular attention should be paid to  mentally retarded children with vague gastrointestinal symptoms. Absence of  symptoms does not preclude presence of foreign body in children. Children with  history of NMSO ingestion should undergo direct laryngoscopy despite negative  radiological finding, both as a screening procedure or treatment.","1999-10","2024-12-18 04:02:31","2024-12-18 04:02:31","","1472-1476","","10","34","","J Pediatr Surg","","","","","","","","eng","","","","","","","Place: United States PMID: 10549750","","","","Humans; Retrospective Studies; Female; Male; Child; Stomach; Esophagus; Child, Preschool; Infant; *Digestive System; Intestines; *Foreign Bodies/diagnosis/therapy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DA63LV8T","journalArticle","2007","Dahshan, Ahmed H.; Kevin Donovan, Gerard","Bougienage versus endoscopy for esophageal coin removal in children.","Journal of clinical gastroenterology","","0192-0790","10.1097/01.mcg.0000225622.09718.5f","","BACKGROUND: Foreign body ingestion is a common pediatric problem. Coins are by far the most common ingested foreign bodies. When ingested coins become lodged in  the esophagus, they may cause serious complications if they are not removed in a  timely manner. Endoscopic removal is the preferred treatment in many pediatric  centers as its safety and effectiveness are well established. OBJECTIVES: We  performed this study to evaluate safety and effectiveness of an alternative  method of managing esophageal coins, using bougienage technique. METHODS:  Previously healthy children presenting to the local emergency room with  uncomplicated, witnessed coin ingestion of less than 24 hours duration were  prospectively recruited with an intent-to-treat analysis. A single oral passage  of a Hurst bougie dilator was performed by a gastroenterologist to dislodge the  esophageal coin into the stomach. If bougienage was successful (x-ray showing  coin in the stomach), patients were discharged and instructions were given for  monitoring stools until passage of the coin through anus was confirmed. If  bougienage was unsuccessful, the child developed symptoms at any time or if a  coin remained intragastric for 4 weeks, endoscopic removal was planned. Children  whose parents declined to participate in the bougienage treatment received the  standard endoscopic removal and their hospital records were used as controls.  RESULTS: A total of 10 children were enrolled in this study, with a mean age of  3.2 years (11 mo to 10 y), 6 boys and 4 girls. All received little or no  sedation. Nine children (90%) were successfully treated using bougienage, all of  whom spontaneously passed the ingested coins, with a mean duration of 2.6 days (1  to 7 d) without subsequent intervention. A single case failed bougienage and  underwent endoscopic removal. Three children declined bougienage treatment and  underwent endoscopic removal. There were no reported minor or major adverse  events with any of our cases. The mean health care cost for the hospital visit  for bougienage treatment was $1210, compared with $3100 for the endoscopic  removal (P<0.001). Furthermore, the mean time spent in the hospital from  diagnosis to discharge was 2 hours for bougienage-treated patients compared with  8 hours for endoscopic treatment (P<0.001). CONCLUSIONS: Bougienage of impacted  esophageal coins is an effective, safe, and more economic treatment modality for  selected pediatric patients with uncomplicated coin ingestion. This simple  technique may provide a valuable tool to emergency room physicians or primary  care doctors especially when endoscopy is not readily available.","2007-06","2024-12-18 04:02:31","2024-12-18 04:02:31","","454-456","","5","41","","J Clin Gastroenterol","","","","","","","","eng","","","","","","","Place: United States PMID: 17450025","","","","Humans; Female; Male; Treatment Outcome; Child; Child, Preschool; Infant; Cost-Benefit Analysis; Dilatation/economics/instrumentation/methods; Esophagoscopy/economics/*methods; Foreign Bodies/economics/*therapy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FP68BDPH","journalArticle","2020","Zeng, Liping; Shu, Wenbo; Ma, Honghai; Hu, Jian","Aortic injury caused by esophageal foreign body-case reports of 3 patients and literature review.","Medicine","","1536-5964 0025-7974","10.1097/MD.0000000000020849","","OBJECTIVES: Ingestion of a foreign body can cause different degrees of damage to esophagus, and several complications are potentially life-threatening if not  properly handled. The aortic injury caused by a perforating esophageal foreign  body is rare but lethal. The optimal management still remains controversial. The  purpose of this report is to describe our experience in the management of the  aortic injury caused by esophageal foreign body ingestion. METHODS: Between  January 2015 and December 2015, we retrospectively enrolled cases of esophageal  perforation involving the aorta by foreign body. The general parameters,  esophageal foreign body, types of aortic injury, treatment, and outcome were  analyzed. Additionally, we reviewed the literature of the management of  esophageal perforation involving the aorta caused by foreign bodies. The study  was approved by the ethics committee of the First Affiliated Hospital, College of  Medicine, Zhejiang University, and the need for informed consent was waived  (Quick review 2019, No. 609). RESULTS: Three cases of esophageal perforation  involving the aorta by foreign body was selected in the study. Two male and 1  female patients (range, 51-58 years old) with the aorta involvement caused by a  perforating foreign body in the esophagus in 3 forms were identified, including 1  patient with mycotic aortic pseudoaneurysm, 1 patient with aortoesophageal  fistula and 1 patient with the aortic intramural hematoma. One patient died of  the rupture of the pseudoaneurysm during the preparation of the surgery. The  other 2 patients were cured with a multidisciplinary approach, which is an urgent  thoracic endovascular aortic repair followed by mediastinal debridement/drainage  or endoscopic retrieval. Two of 3 patients were survived until now. CONCLUSION:  The management of the aortic injury caused by esophageal foreign body injury is  challenging. Early diagnosis and multidisciplinary management is crucial.","2020-06-26","2024-12-18 04:02:31","2024-12-18 04:02:31","","e20849","","26","99","","Medicine (Baltimore)","","","","","","","","eng","","","","","","","Place: United States PMID: 32590781  PMCID: PMC7328905","","","","Humans; Female; Male; Middle Aged; Foreign Bodies/*complications/diagnostic imaging; Aneurysm, False/complications; Angiography/methods; Aorta/diagnostic imaging/*injuries/pathology; Eating/physiology; Esophageal Fistula/complications; Esophageal Perforation/complications; Tomography, X-Ray Computed/methods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5PZDX7FH","journalArticle","2019","Guinan, D.; Drvar, T.; Brubaker, D.; Ang-Rabanes, M.; Kupec, J.; Marshalek, P.","Intentional Foreign Body Ingestion: A Complex Case of Pica.","Case reports in gastrointestinal medicine","","2090-6528 2090-6536","10.1155/2019/7026815","","Intentional ingestion of foreign objects, a form of self-injurious behavior, is rarely discussed in the medical literature but often requires extensive  evaluation, management, and resources. It can be especially problematic for  gastroenterologists, who are often consulted for removal of the foreign body.  Pica is the psychiatric diagnosis for intentional ingestion of nonnutritive  objects and is most commonly seen in prison inmates and those diagnosed with  intellectual disability or psychiatric illness. This case report presents a  challenging case of pica, highlighting the complexity involved in diagnosis and  the need for early psychiatric intervention. It also aims to provide a general  review of the literature and practical recommendations to assist with managing  this form of self-injurious behavior in the inpatient setting. Collaborative  efforts among specialties in addition to primary prevention are vital to  successful management of these patients.","2019","2024-12-18 04:02:31","2024-12-18 04:02:31","","7026815","","","2019","","Case Rep Gastrointest Med","","","","","","","","eng","","","","","","","Place: United States PMID: 30881707  PMCID: PMC6381557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AXRJNGEW","journalArticle","2023","Niset, Alexandre; Baert, Jérome; Dupriez, Florence","Point-of-Care Ultrasound for the Diagnosis of Pediatric Foreign Body Ingestion: A Narrative Review and Illustrative Case Report.","Pediatric emergency care","","1535-1815 0749-5161","10.1097/PEC.0000000000002997","","PURPOSE: Foreign body ingestion (FBI) is a frequent concern in emergency departments. Clinical guidelines recommend performing plain x-rays as the primary  modality of diagnosis. Although point-of-care ultrasound (PoCUS) has increasingly  been integrated into the daily practice of emergency medicine, it has been poorly  investigated in the diagnostic approach for FBI.This review aims to highlight the  current state of PoCUS use for pediatric FBI.The following research question was  considered in this narrative review: Is PoCUS useful for FBI management? METHODS:  A literature search was conducted to identify articles reporting PoCUS use for  the management of FBI. All articles were assessed for quality by 2 reviewers.  MAIN RESULTS: The 14 selected articles reported 52 FBI cases in which PoCUS  successfully identified and located the ingested FB. Point-of-care ultrasound was  used either as the primary imaging technique or after positive or negative x-ray  findings. In 5 cases (9.6%), PoCUS was the only modality used for the diagnosis.  Of these cases, 3 (60%) underwent a successful procedure to remove the FB and 2  (40%) received conservative treatment without complications. CONCLUSIONS: This  review suggests that PoCUS might be a reliable modality for the initial  management of FBI. PoCUS can locate, identify, and evaluate the size of the FB in  a wide range of materials and gastrointestinal locations. Point-of-care  ultrasound could eventually become the go-to modality in the case of radiolucent  FB, thus avoiding the use of radiation. Further studies are nevertheless required  to validate PoCUS use for FBI management.","2023-09-01","2024-12-18 04:02:31","2024-12-18 04:02:31","","728-733","","9","39","","Pediatr Emerg Care","","","","","","","","eng","Copyright © 2023 Wolters Kluwer Health, Inc. All rights reserved.","","","","","","Place: United States PMID: 37339160","","","","Humans; Emergency Service, Hospital; Child; Eating; Ultrasonography/methods; *Point-of-Care Systems; *Foreign Bodies/diagnosis; Point-of-Care Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZPAPISCJ","journalArticle","2024","Sato, Shogo; Kanno, Chihiro; Arai, Yuta; Yoshimura, Ayano; Ando, Ryo; Maeda, Yosuke; Kawaguchi, Hiroaki; Takahashi, Fumiaki","Ruminant stimulating device-associated esophageal obstruction in a Japanese black heifer with acquired esophageal diverticulum.","Veterinary research communications","","1573-7446 0165-7380","10.1007/s11259-024-10582-y","","Esophageal diseases include esophageal obstruction, esophagitis, esophageal stricture, and esophageal diverticulum. Imaging can facilitate the selection of  appropriate treatment options and assist in differential diagnosis. Esophageal  obstruction in cattle is generally caused by greedy nature of chewing and  swallowing of food and foreign structures, including stones, potatoes,  trichobezoar, carrots, foodstuffs (i.e., hay), and rice chaff. Esophageal  obstruction in cattle can also be caused by artificial procedures, and early  detection and treatment are important to avoid severe esophageal injury and its  associated risks. Herein, an 11-month-old Japanese black heifer presented with  swelling and induration of the neck and snowball crepitation in the subcutaneous  area of the left shoulder. Radiography and endoscopy revealed a spring-like  foreign body in the esophagus and a cervical esophageal obstruction. Esophageal  surgery confirmed that the foreign body was a ruminal mechanical stimulating  brush (RB). The case died on day 8 after the initial examination. Pathological  necropsy revealed that the RB had entered the esophageal diverticulum and caused  esophageal obstruction. This case provides a valuable reminder about the risk of  esophageal disease with oral administration procedures.","2024-11-14","2024-12-18 04:02:31","2024-12-18 04:02:31","","2","","1","49","","Vet Res Commun","","","","","","","","eng","© 2024. The Author(s), under exclusive licence to Springer Nature B.V.","","","","","","Place: Switzerland PMID: 39540957","","","","Female; Animals; Fatal Outcome; *Cattle Diseases/etiology/pathology/diagnosis; *Diverticulum, Esophageal/veterinary; *Foreign Bodies/veterinary/complications; Cattle; Esophageal diverticulum; Esophageal obstruction; Esophageal Stenosis/veterinary/etiology; Ruminal mechanical stimulating brush","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
