"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8TAJTSMF","journalArticle","2015","Kim, Joo Heung; Lee, Dae Sup; Kim, Kwang Min","Acute appendicitis caused by foreign body ingestion","Annals of Surgical Treatment and Research","","2288-6575","10.4174/astr.2015.89.3.158","https://doi.org/10.4174/astr.2015.89.3.158","Kim JH, et al. Ann Surg Treat Res. 2015 Sep;89(3):158-161. https://doi.org/10.4174/astr.2015.89.3.158","2015-09-01","2025-04-14 13:00:01","2025-04-14 13:00:01","2025-04-14 13:00:01","158-161","","3","89","","","","","","","","","","English","","","","","astr.or.kr","","","","/Users/jackgedge/Zotero/storage/TAU8WXCH/Kim et al. - 2015 - Acute appendicitis caused by foreign body ingestio.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SS3P9LNU","journalArticle","2010","Huang, Brian L.; Rich, Harlan G.; Simundson, Susan E.; Dhingana, Mukesh K.; Harrington, Colin; Moss, Steven F.","Intentional Swallowing of Foreign Bodies Is a Recurrent and Costly Problem That Rarely Causes Endoscopy Complications","Clinical Gastroenterology and Hepatology","","1542-3565, 1542-7714","10.1016/j.cgh.2010.07.013","https://www.cghjournal.org/article/S1542-3565(10)00736-6/fulltext","","2010-11-01","2025-04-14 13:02:24","2025-04-14 13:02:24","2025-04-14 13:02:24","941-946","","11","8","","Clinical Gastroenterology and Hepatology","","","","","","","","English","","","","","www.cghjournal.org","","Publisher: Elsevier","","/Users/jackgedge/Zotero/storage/WL6JR6YQ/Huang et al. - 2010 - Intentional Swallowing of Foreign Bodies Is a Recu.pdf","","","Foreign Bodies; foreign body; foreign body ingestion; borderline personality disorder; antisocial personality disorder; ASPD; BLPD; Deliberate Ingestion; FB; FBI; self-injurious behavior; SIB; Therapeutic Upper Gastrointestinal Endoscopy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAZMP5XI","journalArticle","2013","Erbil, Bülent; Karaca, Mehmet Ali; Aslaner, Mehmet Ali; Ibrahimov, Zaur; Kunt, Mehmet Mahir; Akpinar, Erhan; Özmen, Mehmet Mahir","Emergency admissions due to swallowed foreign bodies in adults","World Journal of Gastroenterology","","2219-2840","10.3748/wjg.v19.i38.6447","","AIM: To study a retrospective analysis of patients who presented to the emergency departments (ED) with complaints related to foreign body ingestions. METHODS: Patients older than 16 years of age who presented to the ED between January 1(st) and December 31(st) of 2010 with complaints related to swallowed foreign bodies were identified from electronic health records and patient charts. RESULTS: A total of 100 patients presented with a complaint of foreign body ingestion during the study period. Overall, an X-ray was performed on 75 patients, and a fiberoptic evaluation was performed on 45 patients. A foreign body was detected in 46 (46%) patients. The diagnostic yield of the X-ray was 27 (36%) out of 75 patients, while the diagnostic yield of the fiberoptic evaluations was 21 (47%) out of 45 patients. The detected foreign bodies were mostly located in the esophagus (17 out of 46 foreign bodies detected). When the types of ingested foreign bodies were evaluated, 52 (52%) patients reported ingesting food, and 19 (19%) patients reported swallowing pins. An X-ray was performed on 33 patients with accidental food ingestions but yielded a positive result in only two cases. In 12 out of 21 patients with accidental food ingestion who underwent fiberoptic evaluation, the foreign material was detected and removed. CONCLUSION: Plain radiography is helpful in the localization of radiopaque swollen foreign bodies, while fiberoptic methods are useful as both diagnostic and therapeutic tools, regardless of radiopacity.","2013-10-14","2025-04-14 13:03:56","2025-04-14 13:03:57","","6447-6452","","38","19","","World J Gastroenterol","","","","","","","","eng","","","","","PubMed","","PMID: 24151363 PMCID: PMC3801315","","/Users/jackgedge/Zotero/storage/89X6C6CX/Erbil et al. - 2013 - Emergency admissions due to swallowed foreign bodi.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/24151363","","Humans; Adult; Aged; Retrospective Studies; Female; Male; Middle Aged; Emergency Service, Hospital; Adolescent; Aged, 80 and over; Prognosis; Young Adult; Ingestion; Emergency; Radiography; Foreign body; Predictive Value of Tests; Endoscopy; Foreign Bodies; Deglutition; Gastrointestinal tract; Fiber Optic Technology; Patient Admission","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3SV2JCV","journalArticle","2018","Yuan, Fangfang; Tang, Xiaowei; Gong, Wei; Su, Lei; Zhang, Yali","Endoscopic management of foreign bodies in the upper gastrointestinal tract: An analysis of 846 cases in China","Experimental and Therapeutic Medicine","","1792-0981","10.3892/etm.2017.5561","","Foreign body ingestion is a relatively common occurrence, which may lead to morbidity and mortality. The aim of the present study was to report the experience of management of upper gastrointestinal foreign bodies by endoscopy in a large center. All patients who presented at the Department of Gastroenterology at Nanfang Hospital (Guangzhou, China) with complaints regarding upper gastrointestinal (GI) foreign body ingestion from December 1987 to December 2013. Hospital medical charts and endoscopic records were examined to evaluate etiology, treatment, and outcomes for these patients. A total of 846 patients were enrolled in the present study, from which foreign bodies were detected in 737 (87.1%) patients via X-ray or endoscopy. The objects most frequently ingested were bones (n=395, 53.6%). The detected foreign bodies were predominantly located in the cervical esophagus (n=325, 44.1%). Endoscopic foreign body extraction was successful in 92.5% of cases, whereas surgery was required in 6 patients. The most frequently used endoscopic accessory devices were retrieval forceps (n=480, 65.1%). The complication rate was 6.9%, including mucosal laceration (n=10) and others, all of which were managed conservatively. Associated GI diseases were reported in 74 (10.0%) patients, including postesophagectomy (n=34) and others. In conclusion, the endoscopic procedure was safe and effective for the removal of foreign bodies from the upper gastrointestinal tract, with a high success rate and low complication rate.","2018-02","2025-04-14 13:06:40","2025-04-14 13:06:42","","1257-1262","","2","15","","Exp Ther Med","Endoscopic management of foreign bodies in the upper gastrointestinal tract","","","","","","","eng","","","","","PubMed","","PMID: 29434711 PMCID: PMC5774343","","/Users/jackgedge/Zotero/storage/2IXPFAXT/Yuan et al. - 2018 - Endoscopic management of foreign bodies in the upp.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/29434711","","endoscopy; foreign body; upper gastrointestinal tract","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HDJPQGDP","journalArticle","2011","Sung, Sang Hun; Jeon, Seong Woo; Son, Hyuk Su; Kim, Sung Kook; Jung, Min Kyu; Cho, Chang Min; Tak, Won Young; Kweon, Young Oh","Factors predictive of risk for complications in patients with oesophageal foreign bodies","Digestive and Liver Disease: Official Journal of the Italian Society of Gastroenterology and the Italian Association for the Study of the Liver","","1878-3562","10.1016/j.dld.2011.02.018","","BACKGROUND: Reports on predictive risk factors associated with complications of ingested oesophageal foreign bodies are rare. AIMS: The aim of this study was to determine the predictive risk factors associated with the complications of oesophageal foreign bodies. METHODS: Three hundred sixteen cases with foreign bodies in the oesophagus were retrospectively investigated. The predictive risk factors for complications after foreign body ingestion were analysed by multivariate logistic regression, and included age, size and type of foreign body ingested, duration of impaction, and the level of foreign body impaction. RESULTS: The types of oesophageal foreign bodies included fish bones (37.0%), food (19.0%), and metals (18.4%). The complications associated with foreign bodies were ulcers (21.2%), lacerations (14.9%), erosions (12.0%), and perforation (1.9%). Multivariate analysis showed that the duration of impaction (p<0.001), and the type (p<0.001) and size of the foreign bodies (p<0.001) were significant independent risk factors associated with the development of complications in patients with oesophageal foreign bodies. CONCLUSION: In patients with oesophageal foreign bodies, the risk of complications was increased with a longer duration of impaction, bone type, and larger size.","2011-08","2025-04-14 13:08:00","2025-04-14 13:08:00","","632-635","","8","43","","Dig Liver Dis","","","","","","","","eng","","","","","PubMed","","PMID: 21466978","","","http://www.ncbi.nlm.nih.gov/pubmed/21466978","","Humans; Adult; Aged; Retrospective Studies; Female; Male; Middle Aged; Time Factors; Adolescent; Aged, 80 and over; Child; Risk Factors; Young Adult; Esophagus; Child, Preschool; Infant; Foreign Bodies; Risk Assessment; Logistic Models; Esophageal Perforation; Lacerations; Ulcer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SDQSDFSG","journalArticle","2016","Geraci, Girolamo; Sciume', Carmelo; Di Carlo, Giovanni; Picciurro, Antonino; Modica, Giuseppe","Retrospective analysis of management of ingested foreign bodies and food impactions in emergency endoscopic setting in adults","BMC emergency medicine","","1471-227X","10.1186/s12873-016-0104-3","","BACKGROUND: Ingestion of foreign bodies and food impaction represent the second most common endoscopic emergency after bleeding. The aim of this paper is to report the management and the outcomes in 67 patients admitted for suspected ingestion of foreign body between December 2012 and December 2014. METHODS: This retrospective study was conducted at Palermo University Hospitals, Italy, over a 2-year period. We reviewed patients' database (age, sex, type of foreign body and its anatomical location, treatments, and outcomes as complications, success rates, and mortalities). RESULTS: Foreign bodies were found in all of our 67 patients. Almost all were found in the stomach and lower esophagus (77 %). The types of foreign body were very different, but they were chiefly meat boluses, fishbones or cartilages, button battery and dental prostheses. In all patients it was possible to endoscopically remove the foreign body. Complications related to the endoscopic procedure were unfrequent (about 7 %) and have been treated conservatively. 5.9 % of patients had previous esophageal or laryngeal surgery, and 8.9 % had an underlying esophageal disease, such as a narrowing, dismotility or achalasia. CONCLUSION: Our experience with foreign bodies and food impaction emphasizes the importance of endoscopic approach and removal, simple and secure when performed by experienced hands and under conscious sedation in most cases. High success rates, lower incidence of minor complications, reduction of the need of surgery and reduced hospitalization time are the strengths of the endoscopic approach.","2016-11-04","2025-04-14 13:08:42","2025-04-14 13:08:42","","42","","1","16","","BMC Emerg Med","","","","","","","","eng","","","","","PubMed","","PMID: 27809769 PMCID: PMC5095952","","/Users/jackgedge/Zotero/storage/L9I23E98/Geraci et al. - 2016 - Retrospective analysis of management of ingested f.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/27809769","","Humans; Adult; Retrospective Studies; Female; Male; Middle Aged; Age Factors; Sex Factors; Risk Factors; Young Adult; Emergencies; Italy; Foreign body; Foreign Bodies; Food; Hospitals, University; Endoscopy, Gastrointestinal; Endoscopic management; Food bolus impaction; Upper endoscopy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGE9LNBA","journalArticle","2012","Chiu, Yu-Hui; Hou, Sen-Kuang; Chen, Sau-Chin; How, Chorng-Kuang; Lam, Carlos; Kao, Wei-Fong; Yen, David Hung-Tsang; Huang, Mu-Shun","Diagnosis and endoscopic management of upper gastrointestinal foreign bodies","The American Journal of the Medical Sciences","","1538-2990","10.1097/MAJ.0b013e3182263035","","INTRODUCTION: The objective is to evaluate the diagnosis of foreign body (FB) ingestion and report on the endoscopic management in Taiwan. METHODS: This retrospective study enrolled 159 adult patients with confirmed diagnosis of upper gastrointestinal FBs who received endoscopic management in the emergency department. RESULTS: The patients' mean age was 57.0 ± 19.2 years, and 66 (37.7%) of the patients were 65 years or older. Majority had a clear history and symptoms of FB ingestion. However, 9 (5.7%) initially ignored the accidental swallowing of FBs and were diagnosed late. The mean time spent for diagnosis was 1.8 days in those with uncertain history. Only 47.1% of those with radiographic studies had positive findings. Fish bones, press-through package and dentures were the most common culprits in this population of Asian elderly. Majority of FBs were located in the esophagus, especially in the upper third. Endoscopic FB extraction was successful in 96.9% of cases, while surgery was required in only 5 patients. The complication rate was 6.9%, including mucosal laceration (n = 10) and suspected perforation (n = 1), all of which were successfully managed conservatively. There was no death due to FB ingestion or endoscopy. CONCLUSIONS: In FB ingestion, history usually points toward the diagnosis. Patients with an uncertain history are usually diagnosed late, and plain radiography cannot reliably predict the presence of FB. Endoscopic management is safe and effective for FBs.","2012-03","2025-04-14 13:09:43","2025-04-14 13:09:43","","192-195","","3","343","","Am J Med Sci","","","","","","","","eng","","","","","PubMed","","PMID: 21804366","","","http://www.ncbi.nlm.nih.gov/pubmed/21804366","","Humans; Adult; Aged; Retrospective Studies; Female; Male; Middle Aged; Adolescent; Aged, 80 and over; Foreign Bodies; Endoscopy, Gastrointestinal; Upper Gastrointestinal Tract","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCDALW9I","journalArticle","2020","Limpias Kamiya, Kenji Jl; Hosoe, Naoki; Takabayashi, Kaoru; Hayashi, Yukie; Sun, Xi; Miyanaga, Ryoichi; Fukuhara, Kayoko; Fukuhara, Seiichiro; Naganuma, Makoto; Nakayama, Atsushi; Kato, Motohiko; Maehata, Tadateru; Nakamura, Rieko; Ueno, Koichi; Sasaki, Junichi; Kitagawa, Yuko; Yahagi, Naohisa; Ogata, Haruhiko; Kanai, Takanori","Endoscopic removal of foreign bodies: A retrospective study in Japan","World Journal of Gastrointestinal Endoscopy","","1948-5190","10.4253/wjge.v12.i1.33","","BACKGROUND: The ingestion of foreign bodies (FBs) and food bolus impaction (FBI) in the digestive tract are commonly encountered clinical problems. Methods to handle such problems continue to evolve offering advantages, such as the avoidance of surgery, reduced cost, improved visualization, reduced morbidity, and high removal success rate. However, to date, no studies have evaluated the endoscopic management of FBs in Japan. AIM: To elucidate level of safety and efficacy in the endoscopic management of FBs and FBI. METHODS: A total of 215 procedures were performed at Keio University Hospital between November 2007 and August 2018. Data were collected from medical charts, and endoscopic details were collected from an endoscopic reporting system. Procedures performed with a flexible gastrointestinal endoscope were only taken into account. Patients who underwent a technique involving FB or FBI from the digestive tract were only included. Data on patient sex, patient age, outpatient, inpatient, FB type, FB location, procedure time, procedure type, removal device type, success, and technical complications were reviewed and analyzed retrospectively. RESULTS: Among the 215 procedures, 136 (63.3%) were performed in old adults (≥ 60 years), 180 (83.7%) procedures were performed in outpatients. The most common type of FBs were press-through-pack (PTP) medications [72 (33.5%) cases], FBI [47 (21.9%)], Anisakis parasite (AP) [41 (19.1%) cases]. Most FBs were located in the esophagus [130 (60.5%) cases] followed by the stomach [68 (31.6%) cases]. AP was commonly found in the stomach [39 (57.4%) cases], and it was removed using biopsy forceps in 97.5% of the cases. The most common FBs according to anatomical location were PTP medications (40%) and dental prostheses (DP) (40%) in the laryngopharynx, PTP (48.5%) in the esophagus, AP (57.4%) in the stomach, DP (37.5%) in the small intestine and video capsule endoscopy device (75%) in the colon. A transparent cap with grasping forceps was the most commonly used device [82 (38.1%) cases]. The success rate of the procedure was 100%, and complication were observed in only one case (0.5%). CONCLUSION: Endoscopic management of FBs and FBI in our Hospital is extremely safe and effective.","2020-01-16","2025-04-14 13:10:24","2025-04-14 13:10:24","","33-41","","1","12","","World J Gastrointest Endosc","Endoscopic removal of foreign bodies","","","","","","","eng","","","","","PubMed","","PMID: 31942232 PMCID: PMC6939123","","/Users/jackgedge/Zotero/storage/QI3SECFV/Limpias Kamiya et al. - 2020 - Endoscopic removal of foreign bodies A retrospect.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/31942232","","Foreign body; Food bolus impaction; Anisakis parasite; Endoscopic removal; Grasping forceps","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSKZGPYU","journalArticle","2012","Palese, Caren; Al-Kawas, Firas H.","Repeat intentional foreign body ingestion: the importance of a multidisciplinary approach","Gastroenterology & Hepatology","","1554-7914","","","","2012-07","2025-04-14 13:14:02","2025-04-14 13:14:03","","485-486","","7","8","","Gastroenterol Hepatol (N Y)","Repeat intentional foreign body ingestion","","","","","","","eng","","","","","PubMed","","PMID: 23293561 PMCID: PMC3533227","","","http://www.ncbi.nlm.nih.gov/pubmed/23293561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CHVVSSFK","journalArticle","2014","Dyke, Julia; Hendry, Kyle; Hill, Jason; Schultz, Michael; Mason, Evan; Glue, Paul","Management of a Cluster of Foreign Body Ingestion Incidents in Patients with Borderline Personality Disorder","Open Journal of Psychiatry","","2161-7325, 2161-7333","10.4236/ojpsych.2014.42014","http://www.scirp.org/journal/doi.aspx?DOI=10.4236/ojpsych.2014.42014","Objective: Deliberate  foreign body ingestion (DFBI) has been reported in patients with personality  disorders as part of a spectrum of self-harming behaviours, however the  published literature is small (15 case reports). Method: This was a  retrospective audit of medical and psychological management of a cluster of 12  DFBI incidents over 9 months in 4 young female patients with Borderline  Personality Disorder (BPD). Results: All  four patients knew one another from outpatient psychotherapy programmes. DFBI  was associated with substance use in 5/12 incidents, and with precipitants  (experiencing strong emotions, witnessing self-harm) in 4/12 incidents. Most  DFBI involved sharp objects (razor blades, glass, safety pins). Medical  intervention was initially active (endoscopy/surgery) but progressed to a more  conservative, observational approach. Psychological management was initially  restrictive, but also changed over time to focus on identifying distress,  enhancing coping mechanisms and patient responsibility. Co-ordination of  patient care management involvedintensive liaison (provision of  interdisciplinary support and  education) between medical, surgical and psychiatric teams. Conclusion: Management of DFBI in patients with  BPD requires high levels of interdisciplinary collaboration. In this cluster of  DFBI incidents, effective management was achieved with conservative  medical/surgical methods  (observation) and non-restrictive psychological approaches that enhanced patient self-efficacy.","2014","2025-04-14 13:14:55","2025-04-14 13:14:55","2025-04-14 13:14:55","99-103","","02","04","","OJPsych","","","","","","","","","http://creativecommons.org/licenses/by/4.0/","","","","Semantic Scholar","","","","/Users/jackgedge/Zotero/storage/UYMFPALK/Dyke et al. - 2014 - Management of a Cluster of Foreign Body Ingestion .pdf; ","https://www.semanticscholar.org/paper/Management-of-a-Cluster-of-Foreign-Body-Ingestion-Dyke-Hendry/119c27026bfc04b7f11393a29dc5af3b84070f71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YWM3STPV","journalArticle","2015","Kar, Sujita Kumar; Kamboj, Abhilove; Kumar, Rajesh","Pica and psychosis - clinical attributes and correlations: a case report","Journal of Family Medicine and Primary Care","","2249-4863","10.4103/2249-4863.152277","","","2015","2025-04-14 13:15:15","2025-04-14 13:15:15","","149-150","","1","4","","J Family Med Prim Care","Pica and psychosis - clinical attributes and correlations","","","","","","","eng","","","","","PubMed","","PMID: 25811011 PMCID: PMC4366992","","/Users/jackgedge/Zotero/storage/NIJEB2ZT/Kar et al. - 2015 - Pica and psychosis - clinical attributes and corre.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/25811011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9D5FKT4H","journalArticle","2016","Trachsel, Manuel; Irwin, Scott A.; Biller-Andorno, Nikola; Hoff, Paul; Riese, Florian","Palliative psychiatry for severe persistent mental illness as a new approach to psychiatry? Definition, scope, benefits, and risks","BMC psychiatry","","1471-244X","10.1186/s12888-016-0970-y","","BACKGROUND: As a significant proportion of patients receiving palliative care suffer from states of anxiety, depression, delirium, or other mental symptoms, psychiatry and palliative care already collaborate closely in the palliative care of medical conditions. Despite this well-established involvement of psychiatrists in palliative care, psychiatry does not currently explicitly provide palliative care for patients with mental illness outside the context of terminal medical illness. DISCUSSION: Based on the WHO definition of palliative care, a, a working definition of palliative psychiatry is proposed. Palliative psychiatry focuses on mental health rather than medical/physical issues. We propose that the beneficiaries of palliative psychiatry are patients with severe persistent mental illness, who are at risk of therapeutic neglect and/or overly aggressive care within current paradigms. These include long-term residential care patients with severe chronic schizophrenia and insufficient quality of life, those with therapy-refractory depressions and repeated suicide attempts, and those with severe long-standing therapy-refractory anorexia nervosa. An explicitly palliative approach within psychiatry has the potential to improve quality of care, person-centredness, outcomes, and autonomy for patients with severe persistent mental illness. CONCLUSIONS: The first step towards a palliative psychiatry is to acknowledge those palliative approaches that already exist implicitly in psychiatry. Basic skills for a palliative psychiatry include communication of diagnosis and prognosis, symptom assessment and management, support for advance (mental health) care planning, assessment of caregiver needs, and referral to specialized services. Some of these may already be considered core skills of psychiatrists, but for a truly palliative approach they should be exercised guided by an awareness of the limited functional prognosis and lifespan of patients with severe persistent mental illness.","2016-07-22","2025-04-14 13:16:08","2025-04-14 13:16:08","","260","","","16","","BMC Psychiatry","Palliative psychiatry for severe persistent mental illness as a new approach to psychiatry?","","","","","","","eng","","","","","PubMed","","PMID: 27450328 PMCID: PMC4957930","","/Users/jackgedge/Zotero/storage/UZDM4ENN/Trachsel et al. - 2016 - Palliative psychiatry for severe persistent mental.pdf; ","http://www.ncbi.nlm.nih.gov/pubmed/27450328","","Humans; Psychiatry; Quality of life; Quality of Life; Palliative Care; Chronic Disease; End of life; Palliative care; Terminal care; Mental Disorders; Referral and Consultation; Caregivers; Cooperative Behavior; Futility; Palliative sedation; Risk; Severe persistent mental illness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AC8PMCJ4","journalArticle","1997","Bennett, Daniel R.; Baird, Curtis J.; Chan, Kwok-Ming; Crookes, Peter F.; Bremner, Cedric G.; Gottlieb, Michael M.; Naritoku, Wesley Y.","Zinc Toxicity Following Massive Coin Ingestion","The American Journal of Forensic Medicine and Pathology","","0195-7910","","https://journals.lww.com/amjforensicmedicine/abstract/1997/06000/zinc_toxicity_following_massive_coin_ingestion.8.aspx","This is the first reported case of human fatality associated with zinc intoxication following a massive ingestion of coins. Four hundred and sixty-one coins were removed from the gastrointestinal tract of a schizophrenic patient during the course of hospitalization. Many of the post-1981 pennies, which consist primarily of zinc, showed severe corrosion due to their prolonged contact with acidic gastric juice. The patient presented with clinical manifestations consistent with the local corrosive as well as systemic effects of zinc intoxication and died 40 days after admission with multi-system organ failure. Tissue samples of the kidneys, pancreas, and liver obtained at autopsy revealed acute tubular necrosis, mild fibrosis, and acute massive necrosis, respectively, and contained high levels of zinc. The overall effects of zinc intoxication on the various organ systems, possible hematological derangement, and the impairment of copper absorption as well as the outcome with treatment are discussed.","1997-06","2025-04-14 13:17:12","2025-04-14 13:17:14","2025-04-14 13:17:12","148","","2","18","","","","","","","","","","en-US","","","","","journals.lww.com","","","","/Users/jackgedge/Zotero/storage/I5UXJQF5/zinc_toxicity_following_massive_coin_ingestion.8.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJQ56GU2","journalArticle","2001","McNutt, T. K.; Chambers-Emerson, J.; Dethlefsen, M.; Shah, R.","Bite the bullet: lead poisoning after ingestion of 206 lead bullets","Veterinary and Human Toxicology","","0145-6296","","","A 45-y-o male with a history of schizophrenia was admitted to a local VA psychiatric unit. Five days later, endoscopy due to abdominal pain, gastrointestinal bleeding and blood hemoglobin of 5.6 g/dL revealed bullets in the stomach. On subsequent radiograph, > 50 bullets were visualized in the stomach and intestines. Poison Center recommendations included whole bowel irrigation and a blood lead level. After poor results with gastrointestinal decontamination and a repeat radiograph showing > 100 cartridges, surgical intervention was considered but not performed due to perceived risk of bullet detonation from electrocautery. The blood lead was reported as 391 mcg/dL. Calcium EDTA therapy was initiated, followed by aggressive gastrointestinal decontamination. Four days of whole bowel irrigation facilitated passage of 206 cartridges over the next 10 days. The patient was discharged on a 14-day course of 600 mg Succimer tid to treat the bone lead deposits and blood lead level of 49 mcg/dl. An outpatient visit 6 w later showed the blood lead level had dropped to 24 mcg/dl. Aggressive gastrointestinal decontamination and calcium EDTA and Succimer administration successfully treated an ingestion lead bullets and the resulting lead poisoning.","2001-10","2025-04-14 13:17:41","2025-04-14 13:17:41","","288-289","","5","43","","Vet Hum Toxicol","Bite the bullet","","","","","","","eng","","","","","PubMed","","PMID: 11577935","","","http://www.ncbi.nlm.nih.gov/pubmed/11577935","","Humans; Male; Middle Aged; Treatment Outcome; Schizophrenia; Foreign Bodies; Suicide, Attempted; Colon; Therapeutic Irrigation; Antidotes; Chelating Agents; Edetic Acid; Gastrointestinal Hemorrhage; Lead; Lead Poisoning; Succimer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4JKVIYWY","journalArticle","2010","te Wildt, Bert T.; Tettenborn, Christian; Schneider, Udo; Ohlmeier, Martin D.; Zedler, Markus; Zakhalev, Roman; Krueger, Martin","Swallowing Foreign Bodies as an Example of Impulse Control Disorder in a Patient With Intellectual Disabilities","Psychiatry (Edgmont)","","1550-5952","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2952645/","Objective. Foreign body ingestion can be a challenge to multiprofessional approaches involving medical, surgical, neurological, and psychiatric teams., Case presentation. A 41-year-old male patient with intellectual disabilities presented after having swallowed approximately 20 sharp objects. While admitted to a psychiatric ward, surgeons removed a glove from his stomach endoscopically and pharmacologically facilitated the objects' complication-free bowel passage. The patient explained the swallowing as a means to release himself from tension induced by stress. His aberrant behavior also seemed to serve as a means to exert pressure on psychosocial workers. Other deviations included the pushing of sharp objects under the skin and multiple paraphiliae. As a child, the patient suffered from early psychological and physical traumatization. Both parents were allegedly physically abusive alcoholics., Conclusion. Apart from possible alcohol embryopathy and traumatic brain damage, meningitis, which the patient had at the age of three, is discussed as the most likely reason for his oligophrenia, associated with left-sided, temporo-parietal atrophy and epilepsy.","2010-09","2025-04-14 13:17:57","2025-04-14 13:17:57","2025-04-14 13:17:57","34-37","","9","7","","Psychiatry (Edgmont)","","","","","","","","","","","","","PubMed Central","","PMID: 20941350 PMCID: PMC2952645","","/Users/jackgedge/Zotero/storage/LSTTU3WG/te Wildt et al. - 2010 - Swallowing Foreign Bodies as an Example of Impulse.pdf; ","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2952645/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67FWENH7","journalArticle","2013","Misra, S.; Jain, V.; Ahmad, F.; Kumar, R.; Kishore, N.","Metallic sewing needle ingestion presenting as acute abdomen","Nigerian Journal of Clinical Practice","","1119-3077","10.4103/1119-3077.116879","","We reported an unusual case of a 26-year-old man presenting to surgical emergency as generalized peritonitis following an ingestion of multiple metallic sewing needles. The X-ray of his abdomen showed pneumoperitoneum and multiple metallic foreign bodies in the abdominal cavity. An ultrasonogram of his abdomen showed multiple metallic foreign bodies in the abdominal cavity and urinary bladder. Emergency exploratory laparotomy was performed. On laparotomy, gastric and duodenal perforation was found through which metallic sewing needles were protruding out. A peritoneal lavage was done, and all the sewing needles were extracted from the perforation site, paracolic gutter, liver parenchyma, and urinary bladder. The primary repair of the perforation with omental patching was done with the drainage of subhepatic space and pelvic cavity. These multiple ingested sewing needles led to the perforation of the stomach and the duodenum, which resulted in perforation peritonitis.","2013","2025-04-14 13:21:57","2025-04-14 13:21:58","","540-543","","4","16","","Niger J Clin Pract","","","","","","","","eng","","","","","PubMed","","PMID: 23974755","","","http://www.ncbi.nlm.nih.gov/pubmed/23974755","","Humans; Adult; Male; Foreign Bodies; Needles; Abdomen, Acute; Intestinal Perforation; Peritonitis; Peritoneal Lavage; Plant Leaves; Pneumoperitoneum","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
