id,Publication Year,First Author,Authors,Publication Title,Summary,Database,DOI,URL,Title,Abstract,Abstract2,Exclude,Reason ID
376,2021,"Mathew, R.","Mathew, Rishi P.; Sarasamma, Sreekutty; Jose, Merin; Toms, Ajith; Jayaram, Vinayak; Patel, Vimal; Low, Gavin",Sa Journal Of Radiology,,PubMed,10.4102/sajr.v25i1.2022,,"Clinical Presentation, Diagnosis And Management Of Aerodigestive Tract Foreign Bodies In The Adult Population: Part 1","In The Adult Population, Foreign Bodies May Be Accidentally Or Intentionally Ingested Or Even Inserted Into A Body Cavity. The Majority Of Accidentally  Ingested Foreign Bodies Pass Through The Alimentary Tract Without Any  Complications And Rarely Require Intervention. Accidentally Ingested Foreign  Bodies Are Usually Fish Bones, Bones Of Other Animals, And Dentures. Oesophageal  Food Impaction Is The Commonest Cause Of Oesophageal Foreign Bodies In The  Western Hemisphere. Intentionally Ingested Foreign Bodies May Be Organic Or  Inorganic, And Often Require Intervention; These Patients Have Either Underlying  Psychological Or Mental Disease Or Are Involved In Illegal Activities Such As  Body Packing, Which Involves Trafficking Narcotics. Imaging Plays A Crucial Role  In Not Only Identifying The Type, Number And Location Of The Foreign Body But  Also In Excluding Any Complications. In This Comprehensive Pictorial Review, We  Provide An Overview Of The Spectrum Of Foreign Bodies Ingested In Adults,  Emphasising The Role Of Various Imaging Modalities, Their Limitations And Common  Foreign Body Mimickers On Imaging.",,,
214,2015,"Shew, M.","Shew, Matthew; Jiang, Zi; Bruegger, Daniel; Arganbright, Jill",International Journal Of Pediatric Otorhinolaryngology,,PubMed,10.1016/j.ijporl.2015.10.014,,Migrated Esophageal Foreign Body Presents As Acute Onset Dysphagia Years Later: A Case Report,"Ingested Esophageal Foreign Bodies Are Commonly Seen In The Pediatric Population. Rarely Do They Perforate And Migrate Through Neck Fascial Planes  Asymptomatically. We Present A Case Of An Otherwise Healthy 11 Year Old With  Sudden Onset Dysphagia That Based On Mri And Ct Findings Was Most Consistent With  An Esophageal Duplication Cyst. However Upon Surgical Exploration, A Circular  Disk Like Foreign Body Was Identified Adjacent To The Esophagus. Given The  Patient'S Age And No Reports Of Purposeful Ingestion, It Is Most Likely The  Patient Had Ingested This Disk Foreign Body In Early Childhood, Leaving Her  Asymptomatic For 8 Years Prior To Presentation.",,,
221,2015,"Mukherjee, S.","Mukherjee, S; Hoque, A; Chakraborty, S",Journal Of Evolution Of Medical And Dental Sciences-Jemds,,Web of Science,10.14260/jemds/2015/2512,,Incidence Of Foreign Body In The Upper Digestive Tract: A Retrospective Study,"Foreign Body Impaction In The Upper Digestive Tract Is Not An Infrequent Emergency In Every Clinical Setup. In The Present Retrospective Study, We Have Tried To Analyze The Incidence Of Impacted Foreign Body In The Upper Digestive Tract At Our Center. The Most Frequent Presentation Is History Of Foreign Body Ingestion Or Aspiration. They Are Chiefly Produced By Accidental Swallowing Of The Foreign Body In The Extremes Of Age And Deliberate Attempts In Case Of Psychiatric And Criminal Background Subjects. Varied Manifestations Of Dysphagia, Drooling Of Saliva And Retro-Sternal Pain Is Presented. Additional Symptoms Of Vomiting And Subjective Sensation Of Breathlessness Are Present Occasionally. Removal Of Foreign Body At Times Is A Challenge For The Gastrointestinal Endoscopist. If Not Intervened Expeditiously, Can Lead To Horrific Outcome. In Our Review Study, Rigid Endoscopy Resolved The Problem In Majority Of Cases By Removal Of The Foreign Body Or Dislodgement Of The Impacted Fleshy Meat Ball In To The Stomach. We Report A Retrospective Study Of Incident And Types Of Impacted Foreign Body In The Upper Digestive Tract. The Study Was Carried Out At A Tertiary Care Center At Gangtok, India, Spread Over 5 Years. The Review Of The Case Details Was Tabulated And The Incidence Types And Outcome Was Calculated To Review The Clinical Condition And Its Management.",,,
344,2020,"Zong, Y.","Zong, Ye; Zhao, Haiying; Sun, Can; Ji, Ming; Wu, Yongdong; Zhang, Shutian; Wang, Yongjun",Bmc Gastroenterology,,PubMed,10.1186/s12876-020-01224-z,,Differences Between Intentional And Accidental Ingestion Of Foreign Body In China,"Backgrounds: Previous Reports Of Foreign-Body Ingestion Focused Primarily On Accidental Ingestion And Very Few Studies Focused On Intentional Ingestion Of  Foreign Body (Fb) In China. Our Study Aimed To Compare The Prevalence Of  Different Age, Gender, Types, Locations And Management Of Fb Ingested Between  Intentional Ingestion And Accidental Ingestion Of Fb In Northern China. Methods:  A Retrospective Case Series Studied All Patients With Suspected Fb Ingestion In  Digestive Endoscopy Center Of Beijing Friendship Hospital, Between January 2011  And January 2019. The Patients Were Divided Into 2 Groups. Group A Included The  Patients Who Intentionally Ingested Fbs, And Group B Included The Patients Who  Accidentally Ingested Fbs. Patients' Database (Demographics, Past Medical  History, Characteristics Of Fb, Endoscopic Findings And Treatments) Were  Reviewed. Statistical Analyses Were Conducted Using Spss Software. Results: Group  A Consisted Of 77 Prisoners, 2 Suspects And 11 Psychologically Disabled Persons.  Group B Consisted Of 1020 Patients With No Prisoners, Suspects Or Psychologically  Disabled Persons. In Group A, There Were No Food-Related Foreign Bodies, And The  Majority Of Fbs Were Metallic Objects (54.44%). However In Group B, Food-Related  Fbs Were The Most Common (91.37%). In Group A, 58 Cases (64.44%) Were Located In  The Stomach, While In Group B, 893 Cases (87.55%) Were Located In The Esophagus  (P < 0.05). 1096 Patients Successfully Underwent Endoscopic Removal And 14  Failed, Including 9 Cases In Group A And 5 Cases In Group B. The Duration Of Fbs  Impaction Was Longer In Group A Than That In Group B (P < 0.05). Conclusions: In  Our Study, The Patients Who Intentionally Ingested Fb Were Mainly Prisoners, Fbs  Were Mostly Sharp Metallic Objects, The Duration Of Fbs Impaction Was Longer, And  The Rate Of Successful Endoscopic Treatment Was Lower Than That Of The General  Population. Attention Should Be Focused On These Patients.",,,
260,2017,"Kurowski, J.","Kurowski, Jacob A.; Kay, Marsha",Pediatric Clinics Of North America,,PubMed,10.1016/j.pcl.2017.01.004,,Caustic Ingestions And Foreign Bodies Ingestions In Pediatric Patients,"Children Inevitably Swallow Foreign Material Accidentally Or Intentionally. Each Type Of Ingestion Carries Their Own Set Of Risks And Complications, Short And  Long Term, Some Requiring Immediate Attention While Others Close Monitoring.  Alkalotic Household Cleaning Products And Lithium Button Batteries Are  Increasingly Common And Damage The Esophagus Quickly. While Many Toys With  Rare-Earth Metals Are Banned, They Are Already Present In Many Households And Can  Cause Necrosis Of Bowel That Is Between The Magnets. This Article Reviews The  Incidence And Assessment Along With Current Literature To Provide Guidelines For  Management Of Pediatric Patients With Suspected Caustic Or Foreign Body  Ingestion.",,,
327,2019,"Abbas, K.",K Abbas,Ec Paediatrics,"K Abbas - EC Paediatrics, 2019 - researchgate.net",Google Scholar,,https://www.researchgate.net/profile/ali-chaudhry-10/publication/364959034_ec_paediatrics_research_article_is_button_battery_more_dangerous_than_a_bullet/links/6361183d6e0d367d91e7b5df/ec-paediatrics-research-article-is-button-battery-more-dangerous-than-a-bullet.pdf,Is Button Battery More Dangerous Than A Bullet?,Objective: Button Battery In Digestive Tract Has Unpredictable Outcome Ranging From Harmless To Death Around The Globe. Despite Public Awareness Campaigns Its Incidence Is Increasing ...,"Objective: Button battery in digestive tract has unpredictable outcome ranging from harmless to death around the globe. Despite
public awareness campaigns its incidence is increasing with the passage of time. The purpose of this study is to highlight the severe
complications associated with it and to sensitize the community to participate in its prevention to avoid catastrophic outcomes.
Patients and Methods: This study included 47 patients. Protocol includes patient`s age, time of presentation, signs and symptoms
and relevant radiographic investigations. Button batteries were urgently removed under general anesthesia.
Results: The average follow up period is 3 months. Total 47 patients are included in this study. Three patients has BB in stomach and
below, twenty six had BB in cricopharynx and eighteen in hypopharynx. Two patients developed esophageal perforation. One patient
developed aortoesophageal fistula and died.
Conclusion: The mainstay of treatment is the early detection of button batteries. It should be urgently extracted out to avoid lethal
complications. Physician and parental education can significantly reduce the morbidity and mortality associated with its ingestion.
Electronic and print media should be utilized to develop awareness in the community.",,
480,2024,"Lambe, G.",Lambe G.; Dempsey P.; Bolger M.; Bolster F.,Clinical Radiology,,SCOPUS,10.1016/j.crad.2024.01.012,,"Self-Harm, Suicide And Brain Death: The Role Of The Radiologist","Suicide Is A Leading Cause Of Death Worldwide And Takes Many Forms, Which Include Hanging, Jumping From A Height, Sharp Force Trauma, Ingestion/Poisoning, Drowning, And Firearm Injuries. Self-Harm And Suicide Are Associated With Particular Injuries And Patterns Of Injury. Many Of These Patterns Are Apparent On Imaging. Self-Harm Or Suicidal Intent May Be Overlooked Initially In Such Cases, Particularly When The Patient Is Unconscious Or Uncooperative. Correct Identification Of These Findings By The Radiologist Will Allow A Patient'S Management To Be Tailored Accordingly And May Prevent Future Suicide Attempts. The Initial Role Of The Radiologists In These Cases Is To Identify Life-Threatening Injuries That Require Urgent Medical Attention. The Radiologist Can Add Value By Drawing Attention To Associated Injuries, Which May Have Been Missed On Initial Clinical Assessment. In Many Cases Of Self-Harm And Suicide, Imaging Is More Reliable Than Clinical Assessment. The Radiologist May Be Able To Provide Important Prognostic Information That Allows Clinicians To Manage Expectations And Plan Appropriately. Furthermore, Some Imaging Studies Will Provide Essential Forensic Information. Unfortunately, Many Cases Of Attempted Suicide Will End In Brain Death. The Radiologist May Have A Role In These Cases In Identifying Evidence Of Hypoxic–Ischaemic Brain Injury, Confirming A Diagnosis Of Brain Death Through Judicious Use Of Ancillary Tests And, Finally, In Donor Screening For Organ Transplantation. A Review Is Presented To Illustrate The Imaging Features Of Self-Harm, Suicide, And Brain Death, And To Highlight The Important Role Of The Radiologist In These Cases. © 2024 The Royal College Of Radiologists",,,
226,2015,"Kim, E.","Kim, Ey; Min, Yg; Bista, Ab; Park, Kj; Kang, Dk; Sun, Js",American Journal Of Roentgenology,,Web of Science,10.2214/ajr.15.14353,,Usefulness Of Ultralow-Dose Submillisievert Chest Ct Using Iterative Reconstruction For Initial Evaluation Of Sharp Fish Bone Esophageal Foreign Body,"Objective. The Purpose Of This Article Was To Evaluate The Usefulness Of Ultralow-Dose Chest Ct As An Initial Imaging Study For Evaluation Of Sharp Fish Bone Esophageal Foreign Body (Fb). Materials And Methods. A Total Of 57 Subjects Who Underwent Ultralow-Dose Chest Ct Were Included In This Retrospective Study. All Subjects Had A History Of Ingestion And Symptoms Of Esophageal Fb. All Ultralow-Dose Chest Ct Data Were Reconstructed Twice, Once With Filtered Back Projection (Fbp) And Once With Iterative Reconstruction, And Three Observers Reviewed The Images Independently. Roc Analysis Was Used To Evaluate Diagnostic Performance Of Ultralow-Dose Chest Ct. Intraclass Correlation Coefficient (Icc) Was Calculated For Analysis Of Interobserver Agreement. Results. Among 57 Patients, 42 Were Confirmed As Having Esophageal Fb. Significant Objective Noise Reduction Of Mediastinum Was Achieved Using An Iterative Reconstruction Technique. Subjective Image Noise Of Iterative Reconstruction Was Significantly Better Than That Of Fbp. Overall Diagnostic Performance Of Ultralow-Dose Chest Ct For Esophageal Fb Of Iterative Reconstruction (Auc = 0.999) Was Significantly Better Than That Of Fbp (Auc = 0.95) (P = 0.02). Interobserver Agreement Was Greater For Iterative Reconstruction (Icc = 0.944) Than For Fbp (Icc = 0.778). Conclusion. Ultralow-Dose Chest Ct Using Iterative Reconstruction Provided Satisfactory Diagnostic Image Quality For Identifying Fish Bone Esophageal Fb With Reduced Radiation Dose And High Observer Accuracy. Therefore, Ultralow-Dose Chest Ct Would Be Adequate As A First-Line Imaging Modality For Fish Bone Esophageal Fb.",,,
434,2023,"Nachira, D.","Nachira, D; Sassorossi, C; Petracca-Ciavarella, L; Zanfrini, E; Tabacco, D; Pogliani, L; Meacci, E; Congedo, Mt; Vita, Ml; Chiappetta, M; Margaritora, S; Porziella, V",Annals Of Esophagus,,Web of Science,10.21037/aoe-2020-23,,Management Of Esophageal Perforations And Postoperative Leaks,"Esophageal Perforations And Postoperative Leaks Are Challenging And Life -Threatening Conditions, With A Not Well-Defined Management, Yet. Perforation Is Defined As A Full -Thickness Tear In The Esophageal Wall Due To A Trauma On The Esophageal Lumen Or To A Sudden Increase Of Endoluminal Pressure, Like In Spontaneous Perforations. The Most Frequent Causes Are: Iatrogenic Injuries, Spontaneous Perforations, Foreign Body Or Caustic Ingestion, Trauma, Tumors Etc. The Onset Of Symptoms Varies Depending On The Location Of Perforation (Cervical, Intrathoracic Or Intraabdominal), The Degree Of Tissue Destruction And Extension Of Contamination Of Surrounding Organs, The Cause, The Timing Of Diagnosis And The Presence Of Underlying Esophageal Disorders. Post -Operative Esophageal Leaks Have A Different Origin But A Quite Similar Clinical Presentation And Treatment To Esophageal Perforations. The Higher Reported Incidence Is After Cervical Esophagogastric Anastomosis, Followed By Intrathoracic Anastomosis (Above All After Trans-Hiatal One). It Is Already Proven That Short Diagnostic Timing And Correct Treatment Can Reduce Mortality Of 50%. Recent Evidence Also Shows How Better Outcomes Are Achieved When The Management Is Multidisciplinary, Led By An Expert Team, And Individualized Treatments Are Adopted, Involving All Available Modalities (Medical, Endoscopic And Surgical). The Purpose Of This Article Is To Review Current Standard Practice, Expert Opinions And Outcomes In The Management Of Esophageal Perforations And Postoperative Leaks.",,,
219,2015,"Wnęk, B.","Wnęk, Bartosz; Łożyńska-Nelke, Aleksandra; Karoń, Jacek",Polski Przeglad Chirurgiczny,,PubMed,10.1515/pjs-2015-0006,,Foreign Body In The Gastrointestinal Tract Leading To Small Bowel Obstruction--Case Report And Literature Review,"The Presence Of A Foreign Body In The Gastrointestinal Tract Constitutes A Common Pathology, Considering Surgical Clinical Practice. The Management Of The  Ingestion Of A Foreign Body Depends On Many Factors. The Study Presented A Case  Of A 33-Year-Old Female Patient Subjected To Surgical Treatment, Due To  Deliberate Swallowing Of A Balloon. The Above-Mentioned Was The Amateur  Equivalent Of Intragastric Balloon Insertion, Inducing Weight Loss. This Is A  Rare Cause Of A Foreign Body Ingestion, Seldomly Found In Literature Data. The  Patient Reported To The Emergency Department On The Second Day After Ingestion  With Symptoms Of Mechanical Subobstruction, And After Initial Diagnostics, Was  Qualified For Surgery. The Postoperative Period Proved Uneventful. The Study  Illustrated The Often Unfavourable Access To False Data On The Internet, Which  May Stimulate Towards The Above-Mentioned Behaviour.",,,
169,2012,"Unruh, B.",Unruh B.T.; Nejad S.H.; Stern T.W.; Stern T.A.,Primary Care Companion To The Journal Of Clinical Psychiatry,,SCOPUS,10.4088/pcc.11f01192,,Insertion Of Foreign Bodies Polyembolokoilamania: Underpinnings And Management Strategies,[No Abstract Available],,,
273,2017,"Johnson, J.","Johnson, Jami; Williams, Kristie; Banner, William Jr","Clinical Toxicology (Philadelphia, Pa.)",,PubMed,10.1080/15563650.2017.1287912,,Adolescent With Prolonged Toxidrome,"A 13-Year-Old Female Was Presented To The Emergency Department Following An Intentional Ingestion. The Patient Developed Significant Toxicity Including  Multiple, Discreet Tonic-Clonic Seizures. Despite Appropriate Resuscitation And  Antidotal Management, The Patient'S Symptoms Persisted For More Than 36 Hours  Post-Ingestion. An Upright Abdominal Radiograph Was Performed Revealing A  Radiopacity Suggesting A Pharmacobezoar. An Esophagogastroduodenoscopy Was  Performed With Successful Removal Of A Tennis Ball-Sized Pharmacobezoar. The  Patient'S Symptoms Subsequently Subsided And She Recovered Fully With No  Neurologic Deficits. Diphenhydramine Has Not Been Previously Identified As A  Medication Likely To Form A Pharmacobezoar And Has Not Been Shown To Be  Radiopaque. Though Bezoar Formation Is A Rare Clinical Scenario, It Is One That  Toxicologists Must Consider In Patients With Clinical Courses That Persist Far  Beyond Expected Based On Known Toxicokinetic Principles.",,,
296,2018,"Hom, M.",Hom M.A.; Rogers M.L.; Schneider M.E.; Chiurliza B.; Doerfler L.A.; Walsh B.W.; Joiner T.E.,Journal Of Nervous And Mental Disease,,SCOPUS,10.1097/nmd.0000000000000865,,Atypical And Severe Nonsuicidal Self-Injury As An Indicator Of Severe Psychopathology: Findings From A Sample Of High-Risk Community Mental Health Clients,"This Study Examined Whether Atypical/Severe Nonsuicidal Self-Injury (Nssi; E.G., Foreign Body Ingestion, Cutting Necessitating Sutures) Serves As A Marker Of Severe Psychopathology Among 467 Adult Community Mental Health Clients (N = 33 With An Atypical/Severe Nssi History). Information Regarding Psychiatric Risk Indicators Was Extracted From Participants’ Psychiatric Records. Generalized Linear Models With Negative Binomial Distribution And Log Link Function, As Well As Chi-Square Tests, Were Used To Address Study Aims. Clients With A Lifetime Atypical/Severe Nssi History Met Criteria For A Significantly Greater Number Of Psychiatric Risk Indicators Than Clients With A Lifetime History Of Common Nssi Only; However, These Clients Were Not Significantly More Likely To Report Recent Suicidal Actions. Individuals With An Atypical/Severe Nssi History May Demonstrate More Severe Psychopathology Than Those With A History Of Common Nssi Only. Thus, It May Be Clinically Useful To Consider Individuals With An Atypical/Severe Nssi History As A High-Risk Subgroup. © 2018 Wolters Kluwer Health, Inc. All Rights Reserved.",,,
184,2012,"Marwat, K.","K Iqbal, Mi Khan, M Marwat",Gomal Journal Of Medical Sciences,"K Iqbal, MI Khan, M Marwat - Gomal Journal of Medical Sciences, 2012 - gjms.com.pk",Google Scholar,,http://gjms.com.pk/index.php/journal/article/view/257,Esophageal Foreign Bodies: Experience With Rigid Esophagoscopy At Dera Ismail Khan,Background: Foreign Body Ingestion Is A Common Presenting Problem In Our Society. Rigid Esophagoscopy For Extraction Of Ingested Foreign Bodies Is The Recommended Treatment. The ...,"Background: Foreign body ingestion is a common presenting problem in our society. Rigid esophagoscopy for extraction of ingested foreign bodies is the recommended treatment. The purpose of this study was to present our experience with rigid esophagoscopy in removal of esophageal foreign bodies.

Material & Methods: This descriptive study was carried out from 1st January 2007 to 31st December 2011, in Department of ENT, Head & Neck Surgery, DHQ Teaching Hospital, D.I.Khan. One hundred and fifty five patients with suspected esophageal foreign bodies, irrespective of age and gender were included in the study. Rigid esophagoscopy under general anesthesia was performed by experienced ENT consultant. Each patient was studied for age, gender, symptomatology, site of impaction, type of foreign body extracted, and complications encountered. All patients were observed for 24 hours in the ward after procedure.

Results: A total of 155 suspected cases of esophageal foreign bodies were managed successfully, comprising 97(62.6%) males and 58(37.4%) females. Mean age of the patients was 32.55+26.66, range1-80 years. Dysphagia was the major complaint 131(84.5%) by these patients. Coins were the predominant FB in children 64(41.3%), while meat bolus 38(24.5%), fish bones 12(7.75%), chicken bones 9(9.5%) and dentures 14(9.05%) were predominant in adult population. Most of the objects 98(63.22%) were lodged in upper esophagus. No mortality encountered in our series.",,
356,2020,"Flynn, D.","Flynn, Dj; Howell, D; Rolshud, D",Gastrointestinal Endoscopy,,Web of Science,10.1016/j.gie.2019.10.023,,Endoscopic Retrieval Of Magnetic Foreign Body Ingestions With A Nasal Bridle: Description Of A Novel Technique,"Background And Aims: Accidental And Intentional Foreign Body Ingestions Are Common And Frequently Require Endoscopic Intervention. Sharp Metallic Objects Pose A Risk Of Perforation To The Entire Gi Tract And Are Often Difficult To Visualize Among Food And Other Matter In The Stomach. Methods: Three Patients With Histories Of Multiple Ingestions Are Considered. Metallic Foreign Bodies Can Be Easily Removed Using A Nasal Bridle. A Snare And Magnetic Catheter Are Used As Endoscopic Tools To Extract Various Metallic Items. Results: The Bridle Technique Was Used In 68 Endoscopies In 3 Patients Who Presented Numerous Times For Foreign Body Ingestions. The Technique Was Successful In 66 Of The 68 Procedures, With No Adverse Events. Conclusions: The Bridle Technique Is An Easy And Effective Way To Remove Metallic Foreign Bodies And Has Many Advantages Over Traditional, Mechanical Modes Of Foreign Body Retrieval.",,,
148,2011,"Sobnach, S.","Sobnach, Sanju; Castillo, Franco; Blanco Vinent, René; Kahn, Delawir; Bhyat, Ahmed","Heart, Lung & Circulation",,PubMed,10.1016/j.hlc.2011.01.006,,Penetrating Cardiac Injury Following Sewing Needle Ingestion,Penetrating Cardiac Injuries Are Common In South Africa. Reports Describing Traumatic Lesions To The Heart Caused By Caudo-Cranial Migration Of Ingested  Foreign Bodies Are However Extremely Rare. Delayed Presentation And Intervention  Are Associated With Poor Outcome In These Patients; Cardiac Tamponade Remains The  Most Serious Complication. We Present The Case Of A 19 Year-Old Man Who Sustained  A Left Ventricular Injury After Intentionally Swallowing Eight Sewing Needles.  The Impacted Needle Was Removed Through A Median Sternotomy And The Patient  Recovered Uneventfully.,,,
223,2015,"Montanari, A.","Am Gatti, S Montanari",,"AM Gatti, S Montanari - 2015 - books.google.com",Google Scholar,10.1016/C2013-0-18692-8,https://www.sciencedirect.com/book/9780128012154/case-studies-in-nanotoxicology-and-particle-toxicology,Case Studies In Nanotoxicology And Particle Toxicology,Case Studies In Nanotoxicology And Particle Toxicology Presents A Highly-Illustrated Analysis Of The Most Prominent Cases On The Adverse Effects Of Nanoparticles And Their Impact On ...,Abstract not available,,
50,1996,"Darrow..., P.","Ps Lemberg, Dh Darrow...",Annals Of Otology ...,"PS Lemberg, DH Darrow... - Annals of Otology ..., 1996 - journals.sagepub.com",Google Scholar,10.1177/000348949610500404,https://journals.sagepub.com/doi/abs/10.1177/000348949610500404,Aerodigestive Tract Foreign Bodies In The Older Child And Adolescent,"This Study Was Undertaken In Order To Establish The Incidence Of Aerodigestive Tract Foreign Body Accidents Among Older Children And Adolescents, And To Investigate The Circumstances ...","This study was undertaken in order to establish the incidence of aerodigestive tract foreign body accidents among older children and adolescents, and to investigate the circumstances surrounding these events. A review of patients treated over a 5-year period identified 367 children from whom aerodigestive tract foreign bodies were removed. Seventeen percent of these patients were 5 years of age or older. Among these children, 88% aspirated nonfood items, half of which were school supplies; 78% of the group 5 years old and under aspirated food items. Among older children with esophageal foreign bodies, 31 % had food impactions, compared with 7% in the younger group; 70% of these children had a history of some anatomic abnormality of the esophagus. These data suggest that older children and adolescents represent a distinct group of patients at risk for foreign body accidents. Pediatricians and parents of children in this age group should discourage the practice of using the oral cavity as a repository for school supplies, and should stress the need for adequate preparation and mastication of food, particularly among children with esophageal abnormalities.",,
61,1998,"Csaky, G.","Csaky, G; Szederkenyi, I; Botos, A; Kiss, I",Surgical Laparoscopy & Endoscopy,,Web of Science,10.1097/00019509-199802000-00016,,Laparoscopic Removal Of A Foreign Body From The Jejunum,"Swallowed Foreign Bodies Evacuate Spontaneously; Therefore, Their Removal Is Necessary Only If A Complication Is Under Suspicion Or Has Ensued, A Man Of 22 Years Swallowed, With Suicidal Intentions, The 9-Cm-Long And 1.5-Cm-Wide Blade Of His Pocket Knife, Which According To Repeated X-Ray Investigations, Was Impacted Partly Through The Pylorus Into The Duodenum. Because Of The Symptoms, Perforation Could Nor Be Excluded, So Laparoscopic Removal Was Decided On. The Blade Meanwhile Passed Into The Jejunum And Was Localized Intraoperatively With A C-Arm Fluoroscope. After Jejunotomy And Removal Of The Blade, The Opening Of The Small Bowel Was Closed With Intracorporeal Hand-Suturing Technique. Postoperative Recovery Was Quick And Uneventful. On The Evidence Of The Case History Presented, The Laparoscopic Removal Of A Foreign Body From The Gastrointestinal Tract Can Be Judged A Convenient Procedure.",,,
