"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RFRJKSBJ","journalArticle","2020","Varik, Roma; Shubha, Attibele Mahadevaiah; Das, Kanishka","Multiple Atypical Esophageal Foreign Bodies In An Infant","Journal Of Indian Association Of Pediatric Surgeons","","","10.4103/jiaps.jiaps_101_19","","Foreign Body Ingestion Is A Common Accidental Emergency In Children. We Report An Unusual Case Of Multiple Blunt And Sharp Esophageal Foreign Bodies In A Female  Infant Probably Associated With Homicidal Intent And Its Management.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Journal Of Indian Association Of Pediatric Surgeons","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/MHQ5B3ED/Varik et al. - 2020 - Multiple Atypical Esophageal Foreign Bodies In An .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7AUNWAXB","journalArticle","2020","Zong, Ye; Zhao, Haiying; Sun, Can; Ji, Ming; Wu, Yongdong; Zhang, Shutian; Wang, Yongjun","Differences Between Intentional And Accidental Ingestion Of Foreign Body In China","Bmc Gastroenterology","","","10.1186/s12876-020-01224-z","","Backgrounds: Previous Reports Of Foreign-Body Ingestion Focused Primarily On Accidental Ingestion And Very Few Studies Focused On Intentional Ingestion Of  Foreign Body (Fb) In China. Our Study Aimed To Compare The Prevalence Of  Different Age, Gender, Types, Locations And Management Of Fb Ingested Between  Intentional Ingestion And Accidental Ingestion Of Fb In Northern China. Methods:  A Retrospective Case Series Studied All Patients With Suspected Fb Ingestion In  Digestive Endoscopy Center Of Beijing Friendship Hospital, Between January 2011  And January 2019. The Patients Were Divided Into 2 Groups. Group A Included The  Patients Who Intentionally Ingested Fbs, And Group B Included The Patients Who  Accidentally Ingested Fbs. Patients' Database (Demographics, Past Medical  History, Characteristics Of Fb, Endoscopic Findings And Treatments) Were  Reviewed. Statistical Analyses Were Conducted Using Spss Software. Results: Group  A Consisted Of 77 Prisoners, 2 Suspects And 11 Psychologically Disabled Persons.  Group B Consisted Of 1020 Patients With No Prisoners, Suspects Or Psychologically  Disabled Persons. In Group A, There Were No Food-Related Foreign Bodies, And The  Majority Of Fbs Were Metallic Objects (54.44%). However In Group B, Food-Related  Fbs Were The Most Common (91.37%). In Group A, 58 Cases (64.44%) Were Located In  The Stomach, While In Group B, 893 Cases (87.55%) Were Located In The Esophagus  (P < 0.05). 1096 Patients Successfully Underwent Endoscopic Removal And 14  Failed, Including 9 Cases In Group A And 5 Cases In Group B. The Duration Of Fbs  Impaction Was Longer In Group A Than That In Group B (P < 0.05). Conclusions: In  Our Study, The Patients Who Intentionally Ingested Fb Were Mainly Prisoners, Fbs  Were Mostly Sharp Metallic Objects, The Duration Of Fbs Impaction Was Longer, And  The Rate Of Successful Endoscopic Treatment Was Lower Than That Of The General  Population. Attention Should Be Focused On These Patients.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Bmc Gastroenterology","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/X47H2L44/Zong et al. - 2020 - Differences Between Intentional And Accidental Ing.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WDDW83Y6","journalArticle","2020","Kapalu, Cl; Lantos, J; Booser, A; Thomson, M; Attard, T","Preventing Self-Harm From Repeat Foreign-Body Ingestion","Pediatrics","","","10.1542/peds.2019-1515","","A Multidisciplinary Medical Team Considers Extraordinary Treatment To Prevent Self-Harm In An Adolescent With Recurrent And Intentional Fbi Resulting In Repeat Medical Intervention. Mental Health Disorders In Adolescents Present Some Of The Most Challenging Of All Ethical Dilemmas. This Is Particularly True When They Lead To Self-Injurious Behavior That Can Only Be Prevented By Either Limiting The Freedom Of The Adolescent Or Forcing Treatments On Them That They Do Not Want. Intentional And Repeated Foreign-Body Ingestion (Fbi) In Youth Is A Poorly Understood Self-Injurious Behavior That Can Be Life-Threatening. It Poses Unique Clinical And Ethical Challenges. Ingestion Of Sharp Or Magnetic Objects Increases The Need For Endoscopic Retrieval Or Surgical Intervention With Associated Risks, Including Perforation And Anesthesia-Related Adverse Events. When Behavior Modification Efforts Fail To Prevent Recurrent Fbi, The Cumulative Risk Of Medical Intervention Mounts. Sometimes, As A Last Resort, Doctors Consider Surgical Procedures That Limit Jaw Movement And May Physically Prevent Recurrent Fbi. In This Ethics Rounds Article, We Present A Case In Which Doctors Consider Whether It Is In The Best Interest Of A Teenager With This Behavior To Undergo Orthodontic Jaw Wiring As A Next Step In Treatment Of Repeated Fbi. Doctor Commentary On The Ethical Decision-Making Process Is Provided.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Pediatrics","","","","","","","","","","","Web of Science","","","","","","/Users/jackgedge/Zotero/storage/6JC2G7SP/Kapalu et al. - 2020 - Preventing Self-Harm From Repeat Foreign-Body Inge.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7E5WJJ87","journalArticle","2020","Kapalu, Cml; Ibrahimi, N; Mentrikoski, Jm; Attard, T","Pediatric Recurrent Intentional Foreign Body Ingestion: Case Series And Review Of The Literature","Journal Of Pediatric Gastroenterology And Nutrition","","","10.1097/mpg.0000000000002757","","Although Foreign Body Ingestion (Fbi) Is A Common Pediatric Referral Concern, Intentional Or Recurrent Fbi (Rfbi) In Youth Is Poorly Defined. In Adults, Several Subgroups Of Patients With Psychiatric Comorbidities Account For A Large Portion Of Fbis. A Similar Classification System And Corresponding Management Recommendations Are Yet To Be Outlined In Pediatrics. We Report 3 Patients With Rfbi: A 16-Year-Old, African American Boy With 22 Admissions And 27 Endoscopic Procedures For Fbi Removal; A 4-Year-Old, African American Boy With Autism Spectrum Disorder Admitted Twice After Delayed Presentation Of Ingestion Of Magnets; And A 15-Year-Old Caucasian Girl With A Complex Mental Health History Who Presented Twice After Intentional Ingestion To Self-Harm. We Also Present A Literature Review Of Pediatric Rfbi. Patients With Rfbi Require A Nuanced, Multidisciplinary Management Approach To Address Acute Concerns And Reduce Subsequent Ingestion. A Behavioral Taxonomy And Treatment Considerations Are Presented.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Journal Of Pediatric Gastroenterology And Nutrition","","","","","","","","","","","Web of Science","","","","","","/Users/jackgedge/Zotero/storage/NR5E4PLQ/Kapalu et al. - 2020 - Pediatric Recurrent Intentional Foreign Body Inges.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76ZKZZ3H","journalArticle","2020","Hsieh, A; Hsiehchen, D; Layne, S; Ginsberg, Gg; Keo, T","Trends And Clinical Features Of Intentional And Accidental Adult Foreign Body Ingestions In The United States, 2000 To 2017","Gastrointestinal Endoscopy","","","10.1016/j.gie.2019.09.010","","Background And Aims: Foreign Body Ingestions (Fobis) Are A Common Cause For Medical Attention. However, Trends And Patterns Of Adult Fobis As Well As Associations With Clinical Comorbidities And Behavioral Attributes Have Not Been Elucidated Beyond Single Institutional Experiences. Methods: We Utilized Survey Data From The National Electronic Injury Surveillance System To Examine Fundamental Characteristics Of Adult Fobis Involving Consumer Products Between 2000 And 2017 Across The United States. Data Regarding The Circumstances Of Fobis Were Abstracted From Narrative Data. Relationships Among Time, Intent, Demographics, And Behavioral Attributes Were Assessed Using Regression Analyses, Accounting For Survey Structure. Results: Adult Fobis Have Increased In Incidence Over The Past 2 Decades From 3 To 5.3 Per 100,000 Persons. Examination Of Consumer Products Revealed That Jewelry (15.4%), Nails (7.2%), And Toothpicks (6.9%) Were The Most Commonly Ingested Products. The Most Common Products Ingested Varied Over Time, And The Number Of Unique Consumer Product Categories Ingested Increased From 103 To 143 In The Time Period Studied. Intentional Ingestions Accounted For 14% Of Adult Fobis And Frequently Involved Plastic Bagging (13.6%), Batteries (13%), Nails (10.1%), And Desk Supplies (6.8%). Adjusted Regression Analyses Demonstrated That Compared With Accidental Fobis, Intentional Fobis Have Increased Over Time. Intentional Fobis Were More Frequently Associated With Younger Age, Substance Abuse, Police Custody, And Mental And Cognitive Illnesses Relative To Accidental Fobis. Conclusions: Our Results Indicate That Adult Fobis Are An Increasing Burden Of Disease In The United States With Social, Psychiatric, And Behavioral Contributors To This Trend.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Gastrointestinal Endoscopy","","","","","","","","","","","Web of Science","","","","","","/Users/jackgedge/Zotero/storage/UF84ERNC/1-s2.0-S0016510719322436-main.pdf; /Users/jackgedge/Zotero/storage/MDKRH65Z/Hsieh et al. - 2020 - Trends And Clinical Features Of Intentional And Ac.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DM7CBYID","journalArticle","2020","Al-Faham, Firas Shaker Mahmoud; Al-Hakkak, Samer Makki Mohamed","The Largest Esophageal Foreign Body In Adults: A Case Report","Annals Of Medicine And Surgery (2012)","","","10.1016/j.amsu.2020.04.039","","Introduction: The Swallowing Of Foreign Bodies Can Be Accidental Or Intentional. The Majority Of The Cases Of Accidental Foreign Body Ingestion Are Observed In  Children. In Adults, Foreign Body Ingestion Can Be Accidental, Related To  Specific Pathological Changes Of The Digestive Tract, Or Deliberate, As Observed  In Patients With Psychiatric Diseases Or In Those Released From The Prison. Case  Presentation: A 42-Year-Old Male Was Admitted To The Emergency Department With  Symptoms Including Choking, Drooling From The Mouth, Holding His Neck, And  Aphonia. He Had A History Of Psychiatric Illness With Suicidal Ingestion Of A  Foreign Body. After Stabilization, He Was Sent For Chest Radiograph, Which  Revealed A Significant Radiopaque Shadow The Shape Of A Spanner, Occupying The  Whole Length Of The Esophagus. Emergency Rigid Esophagoscopy Was Performed To  Save The Patient'S Life. Discussion: The Patient Swallowed The Largest Hard  Foreign Body To Harm Himself Or His Family, To Get The Attention Of His Family,  Or As A Suicide Attempt. Such Patients Require Urgent Intervention By Rigid  Esophagoscopy To Reduce The Risk Of Complications And To Save The Patients'  Lives. Further Follow-Up Is Essential Due To The Possibility Of Repeated Foreign  Body Ingestion. Conclusion: While Taking Care Of Psychiatric Patients, Close  Observation By Family Members Is Mandatory To Prevent Them From Harming  Themselves And To Prevent Suicide Attempts By Swallowing Sharp, Hard, Large, And  Dangerous Foreign Bodies Such As The Size 17 Wrench Spanner Observed In The  Present Case.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Annals Of Medicine And Surgery (2012)","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/QJHULNFW/Al-Faham and Al-Hakkak - 2020 - The Largest Esophageal Foreign Body In Adults A C.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3JY99Y9E","journalArticle","2020","Ali, Alaa; Alhindi, Saeed","A Child With A Gastrocolic Fistula After Ingesting Magnets: An Unusual Complication","Cureus","","","10.7759/cureus.9336","","Foreign Body Ingestion Is Frequently The Cause Of Emergency Visits In The Pediatric Population, And These Cases Are Challenging To Diagnose And Manage. In  Particular, The Ingestion Of Magnets Is Dangerous And Can Lead To Serious  Complications And Even Death. Urgent Endoscopic Intervention Or Surgical  Exploration Remains The Best Approach For Removing Multiple Ingested Magnets And  Preventing Further Injury To The Gastrointestinal (Gi) Tract. We Report A  Nine-Year-Old Child With An Adjustment Disorder Who Developed A Gastrocolic  Fistula Following The Deliberate Ingestion Of Multiple Magnets. The Magnets Were  Successfully Retrieved After An Emergency Laparotomy, And The Fistula Was  Subsequently Repaired.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Cureus","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/AISMZSBX/Ali and Alhindi - 2020 - A Child With A Gastrocolic Fistula After Ingesting.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XNVKC6Y4","journalArticle","2020","Carius, Brandon M.; Dodge, P. M.; Long, Brit","Sharp Object In The Belly: A Case Of Pediatric Intentional Razor Blade Ingestion In The Emergency Department","Cureus","","","10.7759/cureus.7699","","Ingested Foreign Object (Fob) Is A Common Complaint In The Emergency Department (Ed), Especially In Pediatric Patients. While Many Fob Ingestions Are Benign,  Sharp Objects, Including Razor Blades, Are Of Particular Concern Given The Acute  Risk Of Perforation Throughout The Gastrointestinal Tracts. The Majority Of Razor  Blade Ingestions Involve Prisoners And Psychiatric Patients, Which Can Complicate  The Diagnosis And Treatment. Although Literature Suggests That Risks Of  Perforation And Complication May Be High, Limited Research Available On Sharp Fob  Ingestions Supports A General Non-Interventional Strategy. Instead, Close  Follow-Up And Serial Radiographs For Natural Passage Are Recommended For The  Majority Of Cases. We Highlight The Case Of A 17-Year-Old Female Who Presented To  The Ed For Suspected Fob Ingestion And Was Found To Have A Singular 3.0 X 0.5 Cm  Razor Blade On Abdominal Radiograph Following An Unremarkable Initial Evaluation.  In Line With Prior Literature, Surgical Consult Supported Natural Passage With  Serial Radiographs, And The Patient Was Subsequently Discharged Home With A  Recommended Bulk Food Diet.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Cureus","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/TWUCVMSN/Carius et al. - 2020 - Sharp Object In The Belly A Case Of Pediatric Int.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WD5IX6CI","journalArticle","2020","Flynn, Dj; Howell, D; Rolshud, D","Endoscopic Retrieval Of Magnetic Foreign Body Ingestions With A Nasal Bridle: Description Of A Novel Technique","Gastrointestinal Endoscopy","","","10.1016/j.gie.2019.10.023","","Background And Aims: Accidental And Intentional Foreign Body Ingestions Are Common And Frequently Require Endoscopic Intervention. Sharp Metallic Objects Pose A Risk Of Perforation To The Entire Gi Tract And Are Often Difficult To Visualize Among Food And Other Matter In The Stomach. Methods: Three Patients With Histories Of Multiple Ingestions Are Considered. Metallic Foreign Bodies Can Be Easily Removed Using A Nasal Bridle. A Snare And Magnetic Catheter Are Used As Endoscopic Tools To Extract Various Metallic Items. Results: The Bridle Technique Was Used In 68 Endoscopies In 3 Patients Who Presented Numerous Times For Foreign Body Ingestions. The Technique Was Successful In 66 Of The 68 Procedures, With No Adverse Events. Conclusions: The Bridle Technique Is An Easy And Effective Way To Remove Metallic Foreign Bodies And Has Many Advantages Over Traditional, Mechanical Modes Of Foreign Body Retrieval.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Gastrointestinal Endoscopy","","","","","","","","","","","Web of Science","","","","","","/Users/jackgedge/Zotero/storage/V7JEZZA2/1-s2.0-S0016510719323922-main.pdf; /Users/jackgedge/Zotero/storage/WFTC9E2T/Flynn et al. - 2020 - Endoscopic Retrieval Of Magnetic Foreign Body Inge.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZBLZWB82","journalArticle","2020","Ghimire, Subash; Suwal, Kriti; Yang, Tsujung; Khan, Hafiz; Lincoln, Matthew","Repetitive Sharps Ingestion And Challenges With Retrieval And Prevention","European Journal Of Case Reports In Internal Medicine","","","10.12890/2020_001824","","Introduction: Recurrent Deliberate Sharp Foreign Body Ingestion Is Associated With Frequent Hospitalizations And A High Risk Of Complications, Including  Perforation And Peritonitis. These Patients Require Urgent Care. In Addition,  Removal Of Foreign Bodies Can Be Challenging. Case Description: We Describe The  Case Of A Patient With Borderline Personality Disorder Who Was Admitted Multiple  Times With Sharps Ingestion And Presented Challenges With Her Care. Conclusion:  Our Case Highlights The Cause Of Recurrent Sharps Ingestion And Provides  Recommendations On The Retrieval Of Sharp Foreign Bodies And Prevention. Learning  Points: Recurrent Sharps Ingestion Is Associated With Psychiatric  Illness.Ingested Sharps Can Cause Perforation And Peritonitis, So Urgent Care Is  Required.A Multidisciplinary Approach Is Necessary To Care For These Patients And  Prevent Sharps Ingestion In Future.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","European Journal Of Case Reports In Internal Medicine","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/KLS77RRL/Ghimire et al. - 2020 - Repetitive Sharps Ingestion And Challenges With Re.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P96KCTPN","journalArticle","2020","Hernandez, Patricia V.; Snyder, Diana L.; Ghorab, Saba; Patel, Neej J.; Hinni, Michael L.; Horsley-Silva, Jennifer L.","Removal Of A Large Stone In The Upper Thoracic Esophagus","Mayo Clinic Proceedings. Innovations, Quality & Outcomes","","","10.1016/j.mayocpiqo.2019.10.005","","Ingestion Of A Foreign Body Is A Common Occurrence. Flexible Endoscopy Is Most Commonly Used For Treatment, But Certain Large Foreign Bodies Are More Easily  Retrieved With Rigid Endoscopy. We Present A Technically Challenging Case Of  Intentional Ingestion Of A Large Stone That Required Retrieval From The Upper  Thoracic Esophagus Using Rigid Endoscopy. This Case Highlights The Importance Of  Alternative Methods To Manage Large Foreign Bodies And Of Collaboration Of  Medical Subspecialties.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Mayo Clinic Proceedings. Innovations, Quality & Outcomes","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/2DIS366X/Hernandez et al. - 2020 - Removal Of A Large Stone In The Upper Thoracic Eso.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y2A6JJPK","journalArticle","2020","Delgado Salazar, Jhony Alejandro; Naveda Pacheco, Natalia Carolina; Palacios Jaramillo, Paola Alexandra; Garzón Yépez, Santiago Danilo; Medina Loza, Victor Rafael; Romero Alvarado, Carlos Alberto; Aguilar Ayala, Bernabé Esteban; Molina, Gabriel Alejandro","Ingestion Of Razor Blades, A Rare Event: A Case Report In A Psychiatric Patient","Journal Of Surgical Case Reports","","","10.1093/jscr/rjaa094","","Foreign Body Ingestion Is A Common Condition In Clinical Practice, Thankfully Most Of The Cases Do Not Require Any Surgery As Most Foreign Bodies Can Pass  Through The Bowel Without Injuring It. Treatment Depends On The Size And Kind Of  Foreign Bodies. When Complications Arise, Patients May Require Urgent Medical  Attention. Self-Harm By Sharp Foreign Body Ingestion Is A Rare Event That Must  Always Be Promptly Treated And Should Always Be Prevented. Psychiatric Patients  And Inmates Are The Most Affected Population. A High Index Of Suspicion Is  Required To Treat This Rare Condition, Which May Be Preventable If There Is  Adequate Mental And Medical Therapy Along With Close Monitoring And Family  Support. We Present The Case Of A 31-Year-Old Psychiatric Patient. After Prompt  Treatment, Two Razor Blades Were Surgically Removed From Her Intestines. She  Fully Recovered And Is Doing Well On Follow-Up Controls.","2020","2025-01-28 08:43:22","2025-01-28 08:43:22","","","","","","","Journal Of Surgical Case Reports","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/Y6JL7Z52/Delgado Salazar et al. - 2020 - Ingestion Of Razor Blades, A Rare Event A Case Re.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y47U4Q7T","journalArticle","2021","Ojio, Hidenori; Tanaka, Yoshihiro; Sato, Yuta; Imai, Takeharu; Okumura, Naoki; Matsuhashi, Nobuhisa; Takahashi, Takao; Yoshida, Kazuhiro","A Case Of Submucosal Abscess Of The Esophagus Mimicking A Mediastinal Abscess","Clinical Journal Of Gastroenterology","","","10.1007/s12328-020-01299-x","","We Report A Case Of A Submucosal Abscess Of The Esophagus That Required Differentiation From A Mediastinal Abscess. A 48-Year-Old Man Presented With A  Chief Complaint Of Fever And Sore Throat. He Did Not Remember Swallowing A  Foreign Body, And His Oral Cavity Showed No Signs Of Inflammation.  Contrast-Enhanced Computed Tomography Showed A Low Density Area With Enhancement  In The Mediastinum, Especially Around The Esophageal Wall. We Planned To Perform  Surgical Drainage With The Intention Of Performing Intraoperative Endoscopy From  The Beginning. We Performed Surgical Drainage Through A Left Cervical Oblique  Incision; However, There Was No Exudate Obtained From The Mediastinal Space.  Despite The Reported Absence Of Accidental Ingestion Of A Foreign Substance,  Intraoperative Endoscopy Was Performed That Revealed A Laceration In The  Esophageal Mucosa 24 Cm From The Incisors. We Diagnosed It As A Submucosal  Abscess Of The Esophagus And Prescribed Parenteral Antibiotics. Submucosal  Abscess Of The Esophagus Can Occur Even In The Absence Of Awareness Of A Foreign  Body Ingestion Or Oral Infection. In Case That The Abscess Was Not Localized  Clearly Within The Outer Membrane Of The Esophagus, The Coincidental Mediastinal  Drainage Via A Cervical Incision And Intraoperative Endoscopy Seemed To Be  Useful.","2021","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Clinical Journal Of Gastroenterology","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/4G3WXXS2/Ojio et al. - 2021 - A Case Of Submucosal Abscess Of The Esophagus Mimi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U6XPKCSV","journalArticle","2021","Shatani, Naoya; Alshaibani, Sara; Potts, James; Phillips, Bruce; Bray, Heather","Chest Radiograph Alone Is Sufficient As The Foreign Body Survey For Children Presenting With Coin Ingestion","Pediatric Emergency Care","","","10.1097/pec.0000000000001688","","Objectives: Radiographic Survey Of The Entire Aerodigestive Tract (Nares To Anus) Is Common Practice In Children Presenting To The Emergency Department Following  Coin Ingestion. The Purpose Of Our Study Was To Determine The Optimal Protocol  For Radiographic Survey Post-Coin Ingestion. We Hypothesized That For Children  Presenting With A Clear History Of Coin Ingestion A Frontal Chest Radiograph  Including The Entire Esophagus Is Adequate To Guide Treatment. Methods: We  Reviewed The Clinical History And Radiographic Surveys Of 134 Patients Presenting  With Suspected Or Witnessed Coin Ingestion To The Emergency Department Of A  Tertiary Care Pediatric Hospital Between January 2012 And June 2016. Patient  Demographics, Presenting Symptoms, Anatomic Coverage Of Survey, Type, Number And  Location Of Radiopaque Foreign Bodies, Intervention, And Follow-Up Were Recorded.  Results: Coins Were Identified On Radiographic Surveys In 109 Of 134 Patients; 25  Of 134 Patients Had No Coin. Of Those With Coins, None Of 109 Had Coin(S) In The  Airway, 42 Of 109 Had Coin(S) In The Esophagus, And 67 Of 109 Had Coin(S) Distal  To The Esophagus. Of Those With Esophageal Coins, 35 Of 42 Reported Symptoms, 7  Of 42 Were Asymptomatic, 40 Of 42 Underwent Endoscopic Coin Removal, And 2 Of 42  Had No Intervention. Of 92 Of 134 Surveyed Patients With No Coin Or Coin Distal  To The Esophagus, 30 Of 92 Reported Symptoms, 62 Of 92 Were Asymptomatic, 90 Of  92 Had No Further Intervention, And 2 Of 92 Eventually Underwent Endoscopic Coin  Removal For Specific Indications (Abdominal Pain, Delayed Passage). When There  Was No Coin Found In The Esophagus, The Negative Predictive Value For  Intervention Was 97.8%. Conclusions: Following A Clear History Of Coin Ingestion,  A Frontal Chest Radiograph Including The Entire Length Of The Esophagus Provides  Sufficient Information To Direct Patient Management.","2021","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Pediatric Emergency Care","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/IT9SRK54/Shatani et al. - 2021 - Chest Radiograph Alone Is Sufficient As The Foreig.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6TGS357J","journalArticle","2021","Tavallaei, Mehdi; Bahadorinia, Mahsa; Haj Mohamad Ebrahim Ketabforoush, Arsh","Intentional Ingestion Of A Metallic Wire Causing Perforation And Retroperitoneal Abscess: A Case Report","Clinical Medicine Insights. Case Reports","","","10.1177/11795476211025919","","Foreign Body Ingestion Is A Frequent Condition, With The Majority Of Foreign Bodies (Fbs) Tending To Spontaneously Proceed Along The Gastrointestinal Tract  Without Any Major Complications. A Wide Range Of Procedures Are Available To  Remove Fbs; However, A Real Challenge Exists In Managing Sharp, Rigid, And Long  Foreign Objects, Which Are Related To Higher Rates Of Complications. A  34-Year-Old Man Who Intentionally Swallowed A Metallic Wire Of 20 Cm Length,  Presented To Our Ed With Abdominal Pain 2 Weeks After The Ingestion. The Fb Had  Migrated To The Stomach And Duodenum. Complications Included Perforation Of The  Duodenum And Ascending Colon And A Retroperitoneal Abscess. Fb Removal Was Done  Via Laparotomy, Followed By The Repair Of Perforations And Damaged Tissues. This  Case Highlights The Complications Of A Fb Presence In The Gastrointestinal Tract  For 14 Days And Emphasizes The Importance Of Urgent And Appropriate Management Of  Such Conditions.","2021","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","Clinical Medicine Insights. Case Reports","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/27WLPXM6/Tavallaei et al. - 2021 - Intentional Ingestion Of A Metallic Wire Causing P.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PWR5NWUE","journalArticle","2021","Udemgba, Chinelo; Missov, Emil; Percy, Robert; Sattiraju, Srinivasan","A Case Report Of An Unusual Left Atrial Mass","European Heart Journal. Case Reports","","","10.1093/ehjcr/ytaa500","","Background: Cardiac Foreign Bodies (Fbs) Are Rare Findings That May Present As Cardiac Masses Initially. Here, We Present An Exceptional And Rare Case Of A  Hypodermic Needle Fb That Transmigrated To The Left Atrium And Presented As A  Left Atrial Mass. Case Summary: A 28-Year-Old Woman With Multiple Psychiatric  Disorders Including Intentional Fb Ingestion And Self-Inflicting Injuries  Presented To The Emergency Room With Abdominal Pain, Nausea, Vomiting, Diarrhoea,  And Chest Pain That Radiated To The Left Arm And Face For 2 Weeks. An  Echocardiogram Was Performed Revealing A Left Atrial Mass Concerning For Myxoma.  During The Surgical Removal Of The Mass, A Hypodermic Needle Was Found Attached  To The Roof Of The Left Atrium Surrounded By Thrombotic And Fibrotic Tissue,  Which Was Confirmed By Pathology. Discussion: Cardiac Fbs Are Caused Generally By  Penetrating Wounds From Direct Trauma. Fewer Cases Have Been Reported Regarding  Cardiac Fb Caused By Ingestion From Migration Of The Object To The Heart. Signs  And Symptoms For Cardiac Fb May Mimic Those Of Cardiac Masses. Cardiac Fbs Often  Require Surgical Intervention To Avoid Complications.","2021","2025-01-28 08:43:23","2025-01-28 08:43:23","","","","","","","European Heart Journal. Case Reports","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/PXSBCQS3/Udemgba et al. - 2021 - A Case Report Of An Unusual Left Atrial Mass.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
