id,Publication Year,First Author,Authors,Publication Title,Summary,Database,DOI,URL,Title,Abstract,Abstract2,Exclude,Reason ID
442,2023,"Kaazan, P.","Kaazan, P.; Seow, W.; Tan, Z.; Logan, H.; Philpott, H.; Huynh, D.; Warren, N.; Mcivor, C.; Holtmann, G.; Clark, S. R.; Tse, E.",Australasian Psychiatry : Bulletin Of Royal Australian And New Zealand College Of Psychiatrists,,PubMed,10.1177/10398562231189431,,Deliberate Foreign Body Ingestion In Patients With Underlying Mental Illness: A Retrospective Multicentre Study,"Objective: Deliberate Foreign Body Ingestion (Dfbi) Is Characterised By Recurrent Presentations Among Patients With Mental Health Conditions, Intellectual  Disabilities And In Prisoners. We Aimed To Profile The Characteristics And  Evaluate The Care Of Such Patients In This Study. Methods: Adult Patients With An  Endoscopic Record Of Attempted Foreign Body Retrieval Between January 2013 And  September 2020 Were Identified At Three Australian Hospitals. Those With A  Documented Mental Health Diagnosis Were Included And Their Standard Medical  Records Reviewed. Presentation History, Demographics, Comorbidities And  Endoscopic Findings Were Recorded And Described. Results: A Total Of 166  Admissions Were Accounted For By 35 Patients, 2/3 Of Which Had Borderline  Personality Disorder (Bpd). Repetitive Presentations Occurred In More Than Half  Of The Cohort. There Was An Increased Trend Of Hospital Admissions Throughout The  Years. At Least Half Of The Cohort Had A Documented Mental Health Review During  Their Admission. An Average Of 3.3 (2.9) Foreign Bodies Were Ingested Per Single  Episode. Endoscopic Intervention Was Performed In 76.5% Of Incidents. The  Combined Length Of Stay For All Patients Was 680 Days. Conclusion: Deliberate  Foreign Body Ingestion In Mental Health Patients Is A Common, Recurring And  Challenging Problem That Is Increasing In Frequency And Requires Collaborative  Research To Further Guide Holistic Management.",,,
299,2018,"Elsherbeny, M.","Elsherbeny, Ms; Allam, Am; El-Asmar, Km",Annals Of Pediatric Surgery,,Web of Science,10.1097/01.xps.0000531234.16566.2a,,Foreign Body Ingestion In Children: Unusual Presentations And Timely Intervention,"Background/Purpose Foreign Body (Fb) Ingestion In Children Is Very Common. Children Can Ingest A Wide Variety Of Fbs. Most Of The Ingested Fbs Pass Spontaneously Through The Gastrointestinal Tract. Other Fbs, Especially Uncommonly Ingested Objects, Can Present With Complications And Need Intervention To Be Extracted. The Aim Of This Study Was To Highlight The Importance Of Timely Intervention To Extract These Fbs. Patients And Methods Between November 2012 And October 2017, Patients Who Presented To Our Department With Variously Ingested Fbs Were Retrospectively Reviewed To Detect Those Who Needed Intervention (Surgical Or Endoscopic) To Extract These Fbs. Results During The Specified Time Period, 480 Patients With Fb Ingestion Presented To Our Department. Out Of These Children, 12 Patients Ingested Uncommon Fbs Or Presented With Symptoms Of Complications Of Impaction And Needed Intervention To Extract These Fbs. Three Patients Ingested Multiple Magnets. Three Patients Ingested Pins Which Were Impacted In And Penetrated The Duodenum. One Patient Ingested A Screw Which Was Impacted In The Appendix. One Patient Ingested A Sticky Rubber Toy Which Was Impacted In The Pylorus. One Patient Ingested Hair (Bezoar), Which Was Also Impacted In The Pylorus. One Patient Ingested A Disk Battery Which Was Impacted In And Penetrated The Esophagus, And All Were Surgically Extracted. One Patient Had A Slipped Stent Of Repaired Choanal Atresia Which Was Impacted In The Gastroesophageal Junction And One Patient With Repaired Tracheoesophageal Fistula Ingested A Stone Which Was Impacted At The Site Of Esophageal Anastomosis, And Both Were Endoscopically Retrieved. Conclusion Children Who Ingested Uncommon Fbs Or Presented Late With Symptoms Of Complications Of Impaction Needed Intervention (Surgically Or Endoscopically) To Extract These Fbs. (C) 2018 Annals Of Pediatric Surgery.",,,
82,2004,"Karaman, A.","Karaman, Ayşe; Cavuşoğlu, Y. Hakan; Karaman, Ibrahim; Erdoğan, Derya; Aslan, M. Kemal; Cakmak, Ozden",International Journal Of Pediatric Otorhinolaryngology,,PubMed,10.1016/j.ijporl.2004.04.012,,Magill Forceps Technique For Removal Of Safety Pins In Upper Esophagus: A Preliminary Report,"Objective: Foreign Body Ingestion Is Not An Uncommon Problem In Children. Children Can Ingest Various Foreign Objects. One Of Such Objects Is Safety Pin,  Which Is Not Widely Reported In The Literature. The Purpose Of This Study Is To  Consider The Efficacy Of Magill Forceps For Removal Of Safety Pins From Upper  Esophagus. Methods: A Retrospective Chart Review Was Conducted For All Children  Admitted To Our Hospital With Safety Pin Ingestion From 1995 To 2003. In 58  Children Who Had Been Found To Ingest Safety Pin, The Attachment Site Was  Gastrointestinal Tract. In 12 Of The Cases, Safety Pins Were Located In The Upper  End Of The Esophagus. In Seven Of The Children Safety Pin Extraction Was Achieved  By Using A Magill Forceps With The Assistance Of A Laryngoscope Maintaining  General Anesthesia With Mask Inhalation. Results: Safety Pins Were Successfully  Removed With Magill Forceps Without Any Complications In Seven Patients Whom They  Were Located In The Upper Esophagus. Upper Esophageal Safety Pins In The Other  Five Patients Were Extracted With Rigid Esophagoscopy For They Were Not Seen  Under Direct Laryngoscopy. There Were No Complications. Conclusions: This Is A  Preliminary Report, But We Believe That The Magill Forceps Technique For The  Removal Of Safety Pin In The Upper End Of The Esophagus Is Safe And Minimally  Invasive Method Compared To Rigid Esophagoscopy.",,,
291,2018,"Rosenfeld, E.","Rosenfeld, Eric H.; Sola, Richard Jr; Yu, Yangyang; St Peter, Shawn D.; Shah, Sohail R.",Journal Of Pediatric Surgery,,PubMed,10.1016/j.jpedsurg.2018.01.017,,Battery Ingestions In Children: Variations In Care And Development Of A Clinical Algorithm,"Purpose: To Review Current Management And Outcomes Of Ingested Batteries And Develop A Clinical Management Algorithm. Methods: Children <18Years Old Who  Ingested A Battery Between 1/2011 And 9/2016 At Two Tertiary Care Children'S  Hospitals Were Reviewed. Demographics, Imaging, Management And Outcomes Were  Analyzed Using Descriptive Statistics, Chi-Square And Wilcoxon Rank-Sum Tests.  Results: There Were 180 Battery Ingestions. The Median Age Was 3.9 (Range 0.7-18)  Years, With 78 (43%) Males. The Most Common Symptoms Were Abdominal Pain (17%)  And Nausea/Vomiting (14%). Diagnosis Was Confirmed With Plain Radiographs In 170  (94%) Patients. Locations On Imaging Were: Stomach (37%), Small Bowel (24%),  Esophagus (18%), Colon (11%), And Non-Specific Location Past The Gastroesophageal  Junction (9%). Treatment Was Dictated By Five Different Subspecialties Including  Surgery (35%), Gastroenterology (25%), Emergency Medicine (19%), Primary  Care/Emergency With A Consulting Service (13%), And Otolaryngology (8%). All  Esophageal Batteries (N=33) Had An Intervention. Interventions Included  Fluoroscopic Balloon Extraction (6 Attempted, 33% Retrieval Rate), Rigid  Esophagoscopy (26 Attempted, 96% Retrieval Rate), And Egd (6 Attempted, 83%  Retrieval Rate). For Batteries Distal To The Gastroesophageal Junction 16 (11%)  Patients Had An Intervention. Interventions Included Egd (13 Patients, 69%  Retrieval), Colonoscopy (1 Patient, Successful Retrieval), And Abdominal Surgery  In Two Patients. Conclusion: Isolated Batteries That Pass The Gastroesophageal  Junction Rarely Require Intervention And Can Be Managed Conservatively. Given The  Variability In Managing These Patients, We Developed An Evidence Based Algorithm.  Level Of Evidence: Level 2. Study Type: Retrospective Study.",,,
409,2022,"Apikotoa, S.","Apikotoa, Sharie; Ballal, Helen; Wijesuriya, Ruwan",International Journal Of Surgery Case Reports,,PubMed,10.1016/j.ijscr.2022.106755,,Endoscopic Foreign Body Retrieval From The Caecum - A Case Report And Push For Intervention Guidelines,"Introduction And Importance: Endoscopic Foreign Body Retrieval In The Upper Gastrointestinal Tract Is Well Established, However Indications For Endoscopy For  Retained Foreign Bodies In The Lower Gastrointestinal Tract And Specifically The  Right Colon Is Still Being Navigated [3]. A Pubmed And Google Scholar Search  Discovered A Variety Of Case Reports Detailing Various Methods And Indications  For Endoscopic Retrieval Of Right Sided Colonic Foreign Bodies. This Case Report  Endeavors To Supplement The Literature So That Guidelines Can One Day Be  Established For Colonoscopic Retrieval Of Right-Sided Foreign Bodies. Case  Presentation: 36-Year-Old Male Prisoner Swallowed 6.5 Cm Nail Clippers With A  Long-Standing History Of Intentional Foreign Body Ingestion (Fbi) Including  Multiple Laparotomies For Foreign Body Retrievals. Computerized Tomography (Ct)  Was Used Initially To Confirm The Position Of The Nail Clippers. After Almost Two  Weeks Of Failure Of The Foreign Body (Fb) To Move Beyond The Caecum As  Demonstrated On Plain Abdominal X-Rays, The Patient Had A Colonoscopy With  Successful Retrieval Of The Fb. Clinical Discussion: This Case Report Hopes To  Encourage The Consideration Of Colonoscopy For Retrieval Of Right Sided Colonic  Foreign Bodies That Have Failed To Pass On Their Own And Where An Operation May  Come With Increased Risk (Multiple Laparotomies, Multiple Comorbidities, And  Higher Anaesthetic Risk For A General Anaesthetic). Colonoscopy/Endoscopy Still  Has Inherent Risk And This Patient Did Have An Episode Of Temporary Laryngospasm  That Required Intubation And Monitoring In The Intensive Care Unit Post  Operatively. Despite This The Patient Recovered And Was Discharged Day One Post  Procedure Without Further Complication. The Case Report Has Been Reported In Line  With The Scare 2020 Criteria (Agha Et Al., 2020 [2]). Conclusion: Indications For  Consideration Of Endoscopic Retrieval Of Foreign Bodies In The Right Colon Have  Not Been Entirely Detailed As Endoscopy Is For Upper Gastrointestinal Foreign  Bodies. This Case Report Documents The Indications For Endoscopy In The Clinical  Context Of A Recurrent Fbi And A History Of Multiple Laparotomies With Failure Of  The Fb To Move Beyond The Caecum.",,,
305,2019,"Leun, A.","Leun, Akc; Leung, Aam; Wong, Ahc; Hon, Kl",Recent Patents On Inflammation & Allergy Drug Discovery,,Web of Science,10.2174/1872213x13666190514105054,,Travelers' Diarrhea: A Clinical Review,"Background: Travelers' Diarrhea Is The Most Common Travel-Related Malady. It Affects Millions Of International Travelers To Developing Countries Annually And Can Significantly Disrupt Travel Plans. Objective: To Provide An Update On The Evaluation, Diagnosis, Treatment, And Prevention Of Traveler'S Diarrhea. Methods: A Pubmed Search Was Completed In Clinical Queries Using The Key Term Traveler'S Diarrhea. The Search Strategy Included Meta-Analyses, Randomized Controlled Trials, Clinical Trials, Observational Studies, And Reviews. The Search Was Restricted To English Literature. Patents Were Searched Using The Key Term Traveler'S Diarrhea From Www.Freepatentsonline.Com. Results: Between 10% And 40% Of Travelers Develop Diarrhea. The Attack Rate Is Highest For Travelers From A Developed Country Who Visit A Developing Country. Children Are At Particular Risk. Travelers' Diarrhea Is Usually Acquired Through Ingestion Of Food And Water Contaminated By Feces. Most Cases Are Due To A Bacterial Pathogen, Commonly, Escherichia Coli, And Occur Within The First Few Days After Arrival In A Foreign Country. Dehydration Is The Most Common Complication. Pretravel Education On Hygiene And On The Safe Selection Of Food Items Is Important In Minimizing Episodes. For Mild Travelers' Diarrhea, The Use Of Antibiotic Is Not Recommended. The Use Of Bismuth Subsalicylate Or Loperamide May Be Considered. For Moderate Travelers' Diarrhea, Antibiotics Such As Fluoroquinolones, Azithromycin, And Rifaximin May Be Used. Loperamide May Be Considered As Monotherapy Or Adjunctive Therapy. For Severe Travelers' Diarrhea, Antibiotics Such As Azithromycin, Fluoroquinolones, And Rifaximin Should Be Used. Azithromycin Can Be Used Even For The Treatment Of Dysentery Whereas Fluoroquinolones And Rifaximin Cannot Be Used For Such Purpose. Recent Patents Related To The Management Of Travelers' Diarrhea Are Discussed. Conclusion: Although Travelers' Diarrhea Is Usually Self-Limited, Many Travelers Prefer Expedient Relief Of Diarrhea, Especially When They Are Traveling For Extended Periods By Air Or Ground. Judicious Use Of An Antimotility Agent And Antimicrobial Therapy Reduces The Duration And Severity Of Diarrhea.",,,
33,1989,"Bolte, J.","Je Schunk, H Corneli, R Bolte",American Journal Of Diseases Of ...,"JE Schunk, H Corneli, R Bolte - American Journal of Diseases of ..., 1989 - jamanetwork.com",Google Scholar,10.1001/archpedi.1989.02150170044017,https://jamanetwork.com/journals/jamapediatrics/article-abstract/514589,Pediatric Coin Ingestions: A Prospective Study Of Coin Location And Symptoms,• Coins Are The Most Common Esophageal Foreign Body In Children. We Prospectively Evaluated 52 Consecutive Children Who Had Swallowed Coins To Determine The Incidence Of ...," Coins are the most common esophageal foreign body in children. We prospectively evaluated 52 consecutive children who had swallowed coins to determine the incidence of asymptomatic esophageal coins and the rate of spontaneous passage. All patients had a roentgenogram; coins were removed from the esophagus if the patient was symptomatic. Children with asymptomatic esophageal coins were allowed less than 24 hours to pass the coin to the stomach. Thirty children had esophageal coins; of these, 9 (30%) were asymptomatic. The presence of symptoms was significantly associated with esophageal coins, but the absence of symptoms did not reliably exclude the possibility of an esophageal coin. All children who swallow coins should undergo roentgenographic evaluation.",,
262,2017,"Sencan, A.","Sencan, A; Genisol, I; Hosgör, M",Ulusal Travma Ve Acil Cerrahi Dergisi-Turkish Journal Of Trauma & Emergency Surgery,,Web of Science,10.5505/tjtes.2016.72177,,Esophageal Button Battery Ingestion In Children,"Background: Button Battery Lodged In The Esophagus Carries A High Risk Of Morbidity And Mortality. The Purpose Of This Study Was To Present Cases Of Patients With Esophageal Button Battery Ingestion Treated At Our Clinic And To Emphasize The Importance Of Early Diagnosis And Treatment. Methods: Records Of Patients Admitted To Our Hospital For Foreign Body Ingestion Between January 2010 And May 2015 Were Retrospectively Reviewed. Cases With Button Battery Lodged In The Esophagus Were Included In The Study. Patient Data Regarding Age, Sex, Length Of Time After Ingestion Until Admission, Presenting Clinical Symptoms, Type And Localization Of The Battery, Management, And Prognosis Were Analyzed. Results: Among 1891 Foreign Body Ingestions, 71 Were Localized In The Esophagus, And 8 Of Those (11.2%) Were Cases Of Button Battery Ingestion. Mean Age Was 1.7 Years. Admission Was Within 6 Hours Of Ingestion In 5 Cases, After 24 Hours Had Elapsed In 2, And 1 Month After Ingestion In I Case. All Patients But I Knew The History Of Ingestion. Prompt Endoscopic Removal Was Performed For All Patients. Three Patients Developed Esophageal Stricture, Which Responded To Dilatation. Conclusion: Early Recognition And Timely Endoscopic Removal Is Mandatory In Esophageal Button Battery Ingestion. It Should Be Suspected In The Differential Diagnosis Of Patients With Persistent Respiratory And Gastrointestinal Symptoms.",,,
0,0,"Listed, N.",Yee A,,A Yee,Google Scholar,,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&inst=7421307413561760588&q=K9+Tactical+Emergency+Casualty+Care+a+yee&btnG=,K9 Tactical Emergency Casualty Care,,Abstract not available,,
11,1917,"Benedetto, M.",M Di Benedetto,Rehabilitation Of The Injured ...,"M DI BENEDETTO - REHABILITATION OF THE INJURED ..., 1917 - upload.wikimedia.org",Google Scholar,,https://upload.wikimedia.org/wikipedia/commons/8/8d/rehabilitation_of_the_injured_combatant_volume_1_%28ia_rehabilitationoftheinjuredcombatantvolume1%29.pdf#page=287,Cranial Neuropathies: Electro-Diagnosis And Management,"Conclusion * Colonel Medical Corps, Us Army (Ret); Formerly, Assistant To The Deputy Commanding General, Us Army Training Command, Fort Monroe, Virginia; Currently, Professor...",Abstract not available,,
153,2011,"Friesenbichler, J.","Friesenbichler, J; Maurer-Ertl, W; Sadoghi, P; Wolf, E; Leithner, A",Bmc Surgery,,Web of Science,10.1186/1471-2482-11-31,,Auto-Aggressive Metallic Mercury Injection Around The Knee Joint: A Case Report,"Background: Accidental Or Intentional Subcutaneous And/Or Intramuscular Injection Of Metallic Mercury Is An Uncommon Form Of Poisoning. Although It Does Not Carry The Same Risk As Mercury Vapour Inhalation, It May Cause Destructive Early And Late Reactions. Case Presentation: Herein We Present The Case Of A 29-Year-Old Male Patient Who Developed An Obsessive-Compulsive Disorder Causing Auto-Aggressive Behaviour With Injection Of Elemental Mercury And Several Other Foreign Bodies Into The Soft Tissues Around The Left Knee About 15 Years Before Initial Presentation. For Clinical Examination X-Rays And A Ct-Scan Of The Affected Area Were Performed. Furthermore, Blood Was Taken To Determine The Mercury Concentration In The Blood, Which Showed A Concentration 17-Fold Higher Than Recommended. As A Consequence, The Mercury Depots And Several Foreign Bodies Were Resected Marginally. Conclusion: Blood Levels Of Mercury Will Decrease Rapidly Following Surgery, Especially In Combination With Chelating Therapy. In Case Of Subcutaneous And Intramuscular Injection Of Metallic Mercury We Recommend Marginal Or Wide Excision Of All Contaminated Tissue To Prevent Migration Of Mercury And Chronic Inflammation. Nevertheless, Prolonged Clinical And Biochemical Monitoring Should Be Performed For Several Years To Screen For Chronic Intoxication.",,,
403,2022,"Zachar, J.","Zachar, Jessica Joanna; Reher, Peter",Journal Of Dental Education,,PubMed,10.1002/jdd.12859,,Frequency And Characteristics Of Medical Emergencies In An Australian Dental School: A Retrospective Study,"Purpose/Objectives: The Frequency Of Medical Emergencies In A Dental Setting Is Relatively Low. However, Most Dental Treatment Occurs Outside Of A Hospital  Setting; Thus The Time To Respond To A Life-Threatening Situation Is Crucial. The  Aim Of This Study Was To Determine The Frequency And Characteristics Of Medical  Emergencies That Occurred At The Griffith University Dental Clinic Over A 6-Year  Period. Methods: Data Involving Medical Emergencies Was Collected At A Dental  School Between January 2014 And December 2019. Data Was Obtained From The Risk  Incident Reporting System (Gsafe), And Descriptive Statistics Were Analyzed Using  Ibm Spss. Results: The Frequency Of Medical Emergencies In A Dental Setting Over  The 6-Year Retrospective Period Based On The Number Of Dental Services Provided  Was 0.037% (N = 108). The Three Most Common Medical Emergencies Were Syncope  (25.0%), Hypoglycemia (16.7%), And Foreign Body Ingestion (13.9%). These Happened  More Often During Dental Extractions (26.9%), Followed By Local Anesthesia  (16.7%) And Restorative Procedures (13.0%). A Larger Portion Of These Incidents  Occurred During Dental Treatment (62.0%) As Opposed To Before (12.0%) Or After  (26.0%). Most Medical Emergencies Happened Within The Dental Student Clinic  (72.2%) Followed By The Dental Waiting Room (19.5%) And Dental Private Clinic  (8.3%). Conclusion: Overall, The Number Of Medical Emergencies At The Griffith  University Dental Clinic Was Low. The Most Common Medical Emergencies Were  Syncope, Hypoglycemia, And Foreign Body Ingestion. Dental Education In  Preventative Strategies And Training In Basic Life Support Is Necessary To Ensure  Dental Practitioners Can Manage The Acute Deterioration Of A Patient Promptly.",,,
185,2013,"Thabet, M.","Thabet, Mohammed Hossam; Basha, Waleed Mohamed; Askar, Sherif",Biomed Research International,,PubMed,10.1155/2013/846091,,"Button Battery Foreign Bodies In Children: Hazards, Management, And Recommendations","Objective: The Demand And Usage Of Button Batteries Have Risen. They Are Frequently Inadvertently Placed By Children In Their Ears Or Noses And  Occasionally Are Swallowed And Lodged Along The Upper Aerodigestive Tract. The  Purpose Of This Work Is To Study The Different Presentations Of Button Battery  Foreign Bodies And Present Our Experience In The Diagnosis And Management Of This  Hazardous Problem In Children. Patients And Methods: This Study Included 13  Patients. The Diagnostic Protocol Was Comprised Of A Thorough History, Head And  Neck Physical Examination, And Appropriate Radiographic Evaluation. The Button  Batteries Were Emergently Extracted Under General Anesthesia. Results: The  Average Follow-Up Period Was 4.3 Months. Five Patients Had A Nasal Button  Battery. Four Patients Had An Esophageal Button Battery. Three Patients Had A  Button Battery In The Stomach. One Patient Had A Button Battery Impacted In The  Left External Ear Canal. Apart From A Nasal Septal Perforation And A Tympanic  Membrane Perforation, No Major Complications Were Detected. Conclusion: Early  Detection Is The Key In The Management Of Button Battery Foreign Bodies. They  Have A Distinctive Appearance On Radiography, And Its Prompt Removal Is  Mandatory, Especially For Batteries Lodged In The Esophagus. Physicians Must  Recognize The Hazardous Potential And Serious Implications Of Such An Accident.  There Is A Need For More Public Education About This Serious Problem.",,,
140,2010,"Kleiman..., B.","B Joseph, J Antrim, Dg Kleiman...",Wild Mammals In ...,"B Joseph, J Antrim, DG Kleiman... - Wild mammals in ..., 2010 - books.google.com",Google Scholar,,https://books.google.com/books?hl=en&lr=&id=a1vev5hf7o8c&oi=fnd&pg=pa181&dq=%0a++++++++++++++++++++++++(%22foreign+obj*%22+or+%22foreign+bod*%22)%0a++++++++++++++++++++++++and%0a++++++++++++++++++++++++(%22intent*%22+or+%22deliberate*%22+or+%22purpose*%22+or+%22self-injur*%22+or+%22selfharm*%22+or+%22self-harm*%22)%0a++++++++++++++++++++++++and%0a++++++++++++++++++++++++(%22ingest*%22+or+%22swallow*%22)%0a++++++++++++++++++++++++&ots=ocak4ehb_n&sig=kpmgjufub-jij8fpgnhzlsh3190,Special Considerations For The Maintenance Of Marine Mammals In Captivity,"Marine Mammals Are A Unique Group Of Warm-Blooded Animals That, With The Exception Of A Few Freshwater Species, Make Their Living From The Sea. However, Marine Mammals Did Not ...","Zoos, aquaria, and wildlife parks are vital centers of animal conservation and management. For nearly fifteen years, these institutions have relied on Wild Mammals in Captivity as the essential reference for their work. Now the book reemerges in a completely updated second edition. Wild Mammals in Captivity presents the most current thinking and practice in the care and management of wild mammals in zoos and other institutions. In one comprehensive volume, the editors have gathered the most current information from studies of animal behavior; advances in captive breeding; research in physiology, genetics, and nutrition; and new thinking in animal management and welfare.

In this edition, more than three-quarters of the text is new, and information from more than seventy-five contributors is thoroughly updated. The standard text for all courses in zoo biology, Wild Mammals in Captivity will, in its new incarnation, continue to be used by zoo managers, animal caretakers, researchers, and anyone with an interest in how to manage animals in captive conditions. ",,
104,2007,"Peek, T.","Tj Divers, Sf Peek",,"TJ Divers, SF Peek - 2007 - books.google.com",Google Scholar,,https://books.google.lk/books?hl=en&lr=&id=PbEWJrEtECIC&oi=fnd&pg=PA3&dq=Rebhun%27S+Diseases+Of+Dairy+Cattle+peek+t+2007&ots=eTlzly18AO&sig=tQYtapj1yuc5pd7TimjyHbm-pEI&redir_esc=y#v=onepage&q=Rebhun'S%20Diseases%20Of%20Dairy%20Cattle%20peek%20t%202007&f=false,Rebhun'S Diseases Of Dairy Cattle,"Rebhun'S Diseases Of Dairy Cattle, 2Nd Edition Is Your All-In-One Guide To Bovine Disease Management. With Thorough, Up-To-Date Coverage Of Differential Diagnosis Methods, ...",Abstract not available,,
154,2011,"King, J.","Jks Woo, Wwk King",Fundamentals Of Surgical Practice,"JKS Woo, WWK King - Fundamentals of Surgical Practice, 2011 - books.google.com",Google Scholar,,"https://books.google.lk/books?hl=en&lr=&id=3wcyaNS3z_gC&oi=fnd&pg=PA306&dq=+Fundamentals+of+Surgical+Practice,+2011+Woo+king&ots=0Vc1Zb9Jb8&sig=TpHeBERs8OIkzOSZnPqEudFKb3M&redir_esc=y#v=onepage&q=Fundamentals%20of%20Surgical%20Practice%2C%202011%20Woo%20king&f=false",Fundamentals Of Head And Neck Surgery,"Preauricular Sinus Is A Common Congenital Condition; There Is No Requirement For Treatment Unless It Becomes Infected (Figure 18.1). It May Then Present With Pain, Swelling And Discharge...",Fundamentals of head and neck surgery,,
155,2011,"Hsu..., M.","Md Catherine Lewis, Hk Hsu...",Journal Of The National ...,"MD Catherine Lewis, HK Hsu... - Journal of the National ..., 2011 - search.proquest.com",Google Scholar,10.1016/s0027-9684(15)30390-4 ,https://search.proquest.com/openview/815872143532a70e197510bb0f49cc93/1?pq-origsite=gscholar&cbl=36588,Aspiration Of Foreign Bodies In Adults With Personality Disorders: Impact On Diagnosis And Recurrence,"Most Cases Of Foreign-Body Aspiration Are Accidental Events In Children, Whereas The Majority Of Adults Will Have Neurological Dysfunction, Trauma, Alcohol Abuse, Or Psychological ...","Most cases of foreign-body aspiration are accidental events
in children, whereas the majority of adults will have neu-
rological dysfunction, trauma, alcohol abuse, or psycho-
logical disorders. 1 Much has been written about psychiat-
ric patients engaging in self-mutilation such as cutting and
burning, but little is recorded about deliberate aspiration of
objects in these patients, who clinically can be separated
into 4 groups: (1) malingering, (2) psychosis, (3) pica, and (4)
personality disorders. The immediate psychological gain for
these patients is unclear, as the act is insidious with no evi-
dence of intentional harm or immediate danger. Thus, they
are considered as being parasuicidal events designed to
diminish other psychological processes. 2 Aspirated objects
that are not immediately dislodged by coughing, chok-
ing, or gagging require surgical intervention. Most of these
patients usually come to the attention of a psychiatrist, but
such intervention does not prevent recurrences. We discuss
a schizophrenic patient who aspirated multiple coins while
under psychiatric treatment for prior episodes of aspiration
of coins, ingestion of objects, and insertion of others in his
urethra and rectum, while also reviewing some of the diag-
nostic and therapeutic challenges inherent in the manage-
ment of these patients.",,
228,2015,"Diamond, S.","Diamond, Sarah J.; Sonnenberg, Amnon",Endoscopy,,PubMed,10.1055/s-0034-1390920,,A Game Theoretic Approach To Repeated Foreign Body Ingestion,,,,
18,1956,"Lundvall, R.",R Lundvall,,R Lundvall - 1956,Google Scholar,,https://behost.lib.iastate.edu/DR/Lundvall_SF967.T6-L972p.pdf,Prevention Of Traumatic Gastritis By The Use Of Permanent Bar Magnets In The Reticulum.,,A thesis Submitted to the Graduate Faculty in Partial Fulfillment of The Requirements for the De g ree of MASTER OF SCIENCE. Major Subject: Veterinary Medicine and Surgery,,
432,2023,"Tambakis, G.","Tambakis, George; Schildkraut, Tamar; Delaney, Isabella; Gilmore, Robert; Loebenstein, Moshe; Taylor, Andrew; Holt, Bronte; Tsoi, Edward H.; Cameron, Georgina; Demediuk, Barbara; Miller, Ashley; Connell, William; Wright, Emily; Thompson, Alexander; Holmes, Jacinta",Endoscopy International Open,,PubMed,10.1055/a-2201-6928,,Management Of Foreign Body Ingestion In Adults: Time To Stop And Rethink Endoscopy,"Background And Study Aims Foreign Body Ingestion Is A Common Cause For Emergency Department Presentation. In Adults, Foreign Body Ingestion Is More Common In  Patients With Underlying Psychiatric Comorbidity, The Elderly, Alcohol  Intoxication, And In Prisoners. This Study Reviewed The Management Of Patients  Presenting To A Tertiary Hospital With Foreign Body Ingestion. Patients And  Methods A Retrospective Review Of Patients Presenting With Foreign Body Ingestion  To A Tertiary Hospital In Melbourne, Victoria, Was Undertaken From January 2017  To December 2021. Data Collected Included Patient Demographics, Type Of Foreign  Body, Length Of Stay, Imaging Modalities, Management Strategies, And  Complications. High-Risk Ingestion Was Defined As Sharp Objects, Length >5 Cm,  Diameter >2.5 Cm, Button Battery And/Or Magnet Ingestion Or Esophageal As Per  International Guidelines. Results A Total Of 157 Presentations By 63 Patients  With Foreign Body Ingestion Occurred Between 2017 And 2021 (50% Male; Median Age  30 Years). Of The Patients, 56% Had Underlying Psychiatric Comorbidities. The  Majority Of Presentations Occurred In Prisoners (65%). The Most Commonly Ingested  Objects Were Batteries (23%), Alleged Drug-Containing Balloons (17%), Razor  Blades (16%), And Miscellaneous (40%). High-Risk Ingestion Occurred In  Approximately Two-Thirds Of Presentations. Conservative Management Was The Most  Common Approach In 55% Of Patients. Complications, Defined As Perforation, Bowel  Obstruction Or Fistula Formation, Did Not Occur In This Cohort Despite More Than  Half Presenting With High-Risk Ingestions. Thirty-Day Re-Presentation Rates Were  High (31%) And That Was Most Common In Patients With Intentional Ingestion,  Underlying Mental Health Disorders, And A Documented History Of Self-Harm.  Conclusions Conservative Management For Patients Presenting With Recurrent  High-Risk Foreign Body Ingestion Was Safe In Appropriately Selected Cases.  Re-Presentation Is Common And Poses Significant Challenges For Health Care  Providers.",,,
